stimulus_blind_id,candidate_id,condition,prompt_category,template_id,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status
B0306,Ced4a51587871c1cd1283cc85,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_sha256_hex_038,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__97c2916a447aeca034ec,revision_v1_primary_v2_payload_fidelity_v2__97c2916a447aeca034ec,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,533,cbe517b3ca7924a4a3fe64ebcb4552dc3df3d7e0dffaa4674232a45b9dbb922d,3131b3c85e563630a6fc5300e83d27a315089087f93ff250e23497d4fedcaba7,en,experiment_generated_internal,not_manually_reviewed
B0307,Ca0b779643d6f449152dcec3a,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_token_128_bit_hex_027,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__75a8baa808f02ac391f4,revision_v1_primary_v2_payload_fidelity_v2__75a8baa808f02ac391f4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2903,e45d0a9d23d01d1359631cdbafe02eb0c2b16e777f33f3c23ab808c13357905d,c2762ce3cb602c5a997a43f034b85540960b7a8fcbc35639be6d90c55146eb85,en,experiment_generated_internal,not_manually_reviewed
B0308,Cab5360e9e7d463472937095b,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__783ae93284714f03522f,revision_v1_primary_v2_payload_fidelity_v2__783ae93284714f03522f,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,873,fb8b5b4164760694ed82e7339451e739bd3fb0cee7b6afef99fb843217160671,e53db1f559c4d79521c627dca9baf89a6def83cb7c50c6d6c9a4f5dbb4bd0dc6,en,experiment_generated_internal,not_manually_reviewed
B0309,C0d24c51da7438f24da0684a3,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__5af6b233ab73a02d4847,revision_v1_primary_v2_payload_fidelity_v2__5af6b233ab73a02d4847,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1793,8abb500d99ddb7f390b20ad59229060b3cd9615b145e7aa524fcc3854ec82c84,db84aca511ddae36ec0d3a5941ef0deaed8cbc67b78402f5b6a1b6e6787c55d0,en,experiment_generated_internal,not_manually_reviewed
B0310,Cc0cad76850811cc2a0f53848,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__464dffad7fc84d93e4aa,revision_v1_primary_v2_payload_fidelity_v2__464dffad7fc84d93e4aa,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,875,c17ea34f89f3dd84f8ac6d4cb0320e15b762ded7c5404ec0a6ceecfb0bcb7388,1bd19ee37b0075f9736bf8784eebda06cef1d2295fe2f899fc40b8be3e681519,en,experiment_generated_internal,not_manually_reviewed
B0311,C98e72ade1fa4e90725b53ae2,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_token_128_bit_hex_057,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__564c00e344f24056fa23,revision_v1_primary_v2_payload_fidelity_v2__564c00e344f24056fa23,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3327,116c4d7af7184737a6d1df8a9b102cf51e3d56ea010ea27cd67d8e12c3657f47,fd127ced840bc1eaf52495546d89f6747425fa66430e6e3bd23f661526c88e4e,en,experiment_generated_internal,not_manually_reviewed
B0312,Ca97baaeec14b88394f3e37ec,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1692,d3bf4395aa36992ca860962b230e0df2ca6904ca03cda2bc6609a7b978e86d5e,2ba0b67bb726d695df9e27abb73c0bc04643723d9f5e472d8d4e10e38bded4fc,en,experiment_generated_internal,not_manually_reviewed
B0313,Cc8156fa1bc74636f7ee1c27d,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__754d3beb43c22fff1a97,revision_v1_primary_v2_payload_fidelity_v2__754d3beb43c22fff1a97,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2263,a555771c130e4bd64deab4e5c5d849c161f92ea059a639a68f0edaec6d4c0882,3e3301af901e134c590c887f0cafa99a0ca6cb783d258bf97f683563189b4d8e,en,experiment_generated_internal,not_manually_reviewed
B0314,Cfdea0dea1593c1890b93bcbb,rankcloak_ascii_b8,professional_communication,professional_communication_template_1,professional_project_update,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__89a2308c5ae84459d07a,revision_v1_primary_v2_payload_fidelity_v2__89a2308c5ae84459d07a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1837,9ee564e37ec1e589da9d00f3db9097dacef9cd7364d7b86bd8a1816e1a3fa5be,e644f390d4139e1c19adfa519df662dd389fe3e5cb9a2a0c007623e047abd714,en,experiment_generated_internal,not_manually_reviewed
B0315,Cb340b117fadf245677da8eab,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_sha256_hex_000,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__0ad978f6852ad7159dda,revision_v1_primary_v2_payload_fidelity_v2__0ad978f6852ad7159dda,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5,e8547af6d2f9eb05111ea2afb5dcac1f697ff165184b2d7bf15ef67f1b6a6b58,a8b89538a3548cdbfe4e357b4c879a24694ab3c019e516673376fa1785a05116,en,experiment_generated_internal,not_manually_reviewed
B0316,C98232755a7dd4b5fc525ff20,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_token_128_bit_hex_009,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__70422a061f8a57dfacd2,revision_v1_primary_v2_payload_fidelity_v2__70422a061f8a57dfacd2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2658,1edd2671cf582091aaa82f2ded962e341721d5e8d7b21c7acc72ffd61a71de7b,a0c5ecaf6a544b7ca2c640b7251c406696a8a443bce7ef70e0fc96001d0ef0af,en,experiment_generated_internal,not_manually_reviewed
B0317,Cfc0ca5beab65bc8adcb9e586,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_token_128_bit_hex_022,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__3f86d47f9a4866f12d4c,revision_v1_primary_v2_payload_fidelity_v2__3f86d47f9a4866f12d4c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2829,f4c61e4615c97c133d7b0240f2ba3760b9af9f5380e75d6575950c170311335e,d99b5c09e6066b76d7b973725ed809aefa7d2fa9adf4e40442ed9b84ab53093f,en,experiment_generated_internal,not_manually_reviewed
B0318,C93c5c064bce5ada230d41f50,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_hmac_sha256_hex_056,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__70930f87da754a787f15,revision_v1_primary_v2_payload_fidelity_v2__7eba9aecc6db0923a802,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1628,33cdcd04daad0441b0066f4183cbe8ed646a4e5ecb12d6dd8fbc694485592a3c,bd5040157d2b665aefec559291fdb0e5d0bb5f91e0258a66143b9ce5cfac6e12,en,experiment_generated_internal,not_manually_reviewed
B0319,C11b6ff6b48979b75bd647f45,rankcloak_ascii_b16,professional_communication,professional_communication_template_2,professional_schedule_note,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__2971e2e5c22a87b2768e,revision_v1_primary_v2_payload_fidelity_v2__2971e2e5c22a87b2768e,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1825,3e43d28a663c2aa7cfa50274294e85633ea772d2dee2765718aa1433606b77ff,fc02cd7239b1f6764e7af11c8fd6eaa36d600e47a83ff319477fb09d5bb1faa3,en,experiment_generated_internal,not_manually_reviewed
B0320,C66b82f646ffb0538c9d54d60,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_token_128_bit_hex_012,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__a82529c655ec7921dc04,revision_v1_primary_v2_payload_fidelity_v2__a82529c655ec7921dc04,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2689,ff9da701f5140203840f2db9e56ec81e4b2b7c490e39f0c62bb8a7b2d44bb420,28aa452db8d5c5b3614c14c7e4a3ccecff4fa0b076af1d23391ae6e5f07a96d1,en,experiment_generated_internal,not_manually_reviewed
B0321,C249dc8e7d7422844d37663c6,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__23b289cf2c8db60300ce,revision_v1_primary_v2_payload_fidelity_v2__23b289cf2c8db60300ce,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1765,71d732b8e9d1d90c4cada294a44d71a91a3e42d550ba2e91973dc9b7d18967e8,b09f4c72b885c56c8caa58f092141eab887ff0020fdc6f726d1065ea12d68805,en,experiment_generated_internal,not_manually_reviewed
B0323,Ceab0252712b2922952b73948,ordinary_llm_control,casual_conversation,casual_conversation_template_3,casual_neighborhood_chat,revision_v1_sha256_hex_058,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__059d9aa8c1a2555ee878,revision_v1_primary_v2_payload_fidelity_v2__c65dd91eb46b9594c6d4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,816,c85f38eed35b5dac0cd994e837630ab6f761577bc4d7c90d03c365bcb0e473ce,a9bbb4628491a2249fd8037bdfc8d6549bae9fd2d626c57bece56d64369506b3,en,experiment_generated_internal,not_manually_reviewed
B0324,C2b512c9a76d02782643531ca,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_token_128_bit_hex_048,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__963a7ad07d7db9cbfe5f,revision_v1_primary_v2_payload_fidelity_v2__963a7ad07d7db9cbfe5f,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,3195,bfffe7b48a02f4045063236d10d9b0af84226f871b977c0eb3ca9038bf9c9e04,e5de366112cf3cc5b0ea52b4b706d4a1cd6614ae95b4f2bcb004bd7b2bef9f77,en,experiment_generated_internal,not_manually_reviewed
B0325,C42a44f8e6f42a2a5950487bb,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_hmac_sha256_hex_038,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__fb358f64fe8d192e257b,revision_v1_primary_v2_payload_fidelity_v2__fb358f64fe8d192e257b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1375,19f692dfb6be8c0ede70e4011991fb64d00c5025d8000a5716dfeca70796cdec,1cfc0eaa349d96e47707589089d3ad8c93dc29a2ab16fe924b0645ca7700f86f,en,experiment_generated_internal,not_manually_reviewed
B0326,Ced396f5bfae241a90ed21e64,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_2,forum_purchase_advice,revision_v1_hmac_sha256_hex_048,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__24481008372c2e884e99,revision_v1_primary_v2_payload_fidelity_v2__24481008372c2e884e99,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1519,3af426a73df9c7516a5597b0cb74df9dfb4046c1e88f427db04c61058b2d2984,c072a8cb14b5064e783db3caeec7255ecf0c720a43e605bc95ecc19e9b9f7da4,en,experiment_generated_internal,not_manually_reviewed
B0327,C549544fac3e287cafcf964e6,ordinary_llm_control,forum_question_answer,forum_question_answer_template_2,forum_purchase_advice,revision_v1_nonce_96_bit_hex_022,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__2a6d7b8c5a2c06e977bc,revision_v1_primary_v2_payload_fidelity_v2__f247e68e9f126f588972,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1992,724e8859e8b451595b140b2c273678c762d021c29b9b4738eef6997c50012712,4a3fca550ff033457e521329adb2a0fa9f9b0a292eddc10f232f8280c466ff2d,en,experiment_generated_internal,not_manually_reviewed
B0328,C82f811f6750b91d881a80a18,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_sha256_hex_024,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__fb14de2b948bebcc0238,revision_v1_primary_v2_payload_fidelity_v2__fb14de2b948bebcc0238,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,341,81883d2fd23af78db3a8a4f1cea950aaa71e4794439807a20d32bcf24e0cc170,6fd730d6c54ee284f85c361869aa408e1aaba5f84cbe605d92d63c80e17bea91,en,experiment_generated_internal,not_manually_reviewed
B0329,Cc0bf7efbc6990dc8ddcf04e5,direct_subword_calgacus,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_token_128_bit_hex_016,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__c402c2cdd6fd9c9972a9,revision_v1_primary_v2_payload_fidelity_v2__c402c2cdd6fd9c9972a9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2745,5a82142a174ddb9b41c4574c5b2fd8c1e80bbda86a53908914bcb6064c630821,2ba1d772069fee980260db86ab26de3a8589db28240905db6cf5546a6edeea45,en,experiment_generated_internal,not_manually_reviewed
B0331,Ced098b2fbeffb575fd8e66ba,rankcloak_ascii_b8,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__23744a08dff75aead376,revision_v1_primary_v2_payload_fidelity_v2__23744a08dff75aead376,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1851,806b4815ce360300055bce177fd61d4ee9d84c04dad98db0c7912ba42351d34c,5e68c030ecf7863182f81180f3fb1a87d998c6644cc707e74292ccca1562d55b,en,experiment_generated_internal,not_manually_reviewed
B0332,C9046053b4ed535cb47ed8a36,ordinary_llm_control,professional_communication,professional_communication_template_1,professional_project_update,revision_v1_sha256_hex_012,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__2b412e9b672432862a49,revision_v1_primary_v2_payload_fidelity_v2__730375f93285978531e3,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,179,cbe7a9d8bb77010af0cf73435f7f469fda8869ddc55660713a323350a22a700d,ca3570fd87bbd165ddabd4518257ccb5eeddcdd227b44ea496c79d2550426bf0,en,experiment_generated_internal,not_manually_reviewed
B0333,Ce4080978ee9b5a89277d75f0,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_nonce_96_bit_hex_031,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__c593a0d38cd795010e62,revision_v1_primary_v2_payload_fidelity_v2__c593a0d38cd795010e62,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2123,c22b52c58108ad68d09ce3517b3ba994a77eb04f412b84a24024f36ee2e4d055,2491904afda777022cd5a2918bc8b8632d0e0403536ea9175d9400b696d20ad6,en,experiment_generated_internal,not_manually_reviewed
B0334,C3c9cf8a5097faa158cbe0c38,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,professional_schedule_note,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__b0b64f624f2c7ba2519c,revision_v1_primary_v2_payload_fidelity_v2__b0b64f624f2c7ba2519c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,843,86bd2a24317ff33741201817deaf714b4d54213a2b2c781c9498763ecd29274d,0628ae20f654a574dc6c76dc74b24cab09359380569bff9b96f94f3eb37b5a17,en,experiment_generated_internal,not_manually_reviewed
B0335,C454183c97058971aedae7419,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_sha256_hex_013,sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__eff631aa737b53a9ae3b,revision_v1_primary_v2_payload_fidelity_v2__eff631aa737b53a9ae3b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,194,ba2dbed9c7f93e5d6f8288d78066acf597ee22f1147f4d07afdd98ed0a796d64,cc1e52d11901da0df4b21253c21f7f03b968d0a07f079df4689ae4f5796efbcc,en,experiment_generated_internal,not_manually_reviewed
B0336,C90850232934971f669455576,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__0aec41ffc0c852918eef,revision_v1_primary_v2_payload_fidelity_v2__0aec41ffc0c852918eef,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1239,992e4de2f7c2cbb1db6aebe2cb43d9dbb877b55580640076bb8378475e0bb2fb,172ef990d91dc7e6c97d92753b9e52dd83c7fab1709e246692875a04fa8351b8,en,experiment_generated_internal,not_manually_reviewed
