study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,repeated_bigram_fraction,payload,0.010309278350515427,,0.010309278350515427,1,100,0.010309278350515427,0.010309278350515427,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,repeated_bigram_fraction,payload,0.010309278350515427,,0.010309278350515427,1,100,0.010309278350515427,0.010309278350515427,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.01754385964912286,,0.01754385964912286,1,100,0.01754385964912286,0.01754385964912286,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.01754385964912286,,0.01754385964912286,1,100,0.01754385964912286,0.01754385964912286,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,repeated_bigram_fraction,payload,0.040000000000000036,,0.040000000000000036,1,100,0.040000000000000036,0.040000000000000036,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0714285714285714,,0.0714285714285714,1,100,0.0714285714285714,0.0714285714285714,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,repeated_bigram_fraction,payload,0.10828025477707004,,0.10828025477707004,1,100,0.10828025477707004,0.10828025477707004,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0625,,0.0625,1,100,0.0625,0.0625,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,repeated_bigram_fraction,payload,0.012658227848101222,,0.012658227848101222,1,100,0.012658227848101222,0.012658227848101222,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,repeated_bigram_fraction,payload,0.12608695652173918,,0.12608695652173918,1,100,0.12608695652173918,0.12608695652173918,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.03125,,0.03125,1,100,0.03125,0.03125,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.040000000000000036,,0.040000000000000036,1,100,0.040000000000000036,0.040000000000000036,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.020618556701030966,,0.020618556701030966,1,100,0.020618556701030966,0.020618556701030966,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.014705882352941124,,0.014705882352941124,1,100,0.014705882352941124,0.014705882352941124,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.1333333333333333,,0.1333333333333333,1,100,0.1333333333333333,0.1333333333333333,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.018867924528301883,,0.018867924528301883,1,100,0.018867924528301883,0.018867924528301883,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,repeated_bigram_fraction,payload,0.05747126436781613,,0.05747126436781613,1,100,0.05747126436781613,0.05747126436781613,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0505050505050505,,0.0505050505050505,1,100,0.0505050505050505,0.0505050505050505,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,repeated_bigram_fraction,payload,0.11895161290322576,,0.11895161290322576,1,100,0.11895161290322576,0.11895161290322576,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.030303030303030276,,0.030303030303030276,1,100,0.030303030303030276,0.030303030303030276,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.07070707070707072,,0.07070707070707072,1,100,0.07070707070707072,0.07070707070707072,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.014285714285714235,,0.014285714285714235,1,100,0.014285714285714235,0.014285714285714235,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.014285714285714235,,0.014285714285714235,1,100,0.014285714285714235,0.014285714285714235,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,repeated_bigram_fraction,payload,0.04166666666666663,,0.04166666666666663,1,100,0.04166666666666663,0.04166666666666663,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,repeated_bigram_fraction,payload,0.21212121212121215,,0.21212121212121215,1,100,0.21212121212121215,0.21212121212121215,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.08108108108108103,,0.08108108108108103,1,100,0.08108108108108103,0.08108108108108103,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,chacha20_poly1305_base64,,,,repeated_bigram_fraction,payload,0.09523809523809523,,0.09523809523809523,1,100,0.09523809523809523,0.09523809523809523,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.06666666666666665,,0.06666666666666665,1,100,0.06666666666666665,0.06666666666666665,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,repeated_bigram_fraction,payload,0.018181818181818188,,0.018181818181818188,1,100,0.018181818181818188,0.018181818181818188,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,repeated_bigram_fraction,payload,0.11316397228637409,,0.11316397228637409,1,100,0.11316397228637409,0.11316397228637409,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,repeated_bigram_fraction,payload,0.06329113924050633,,0.06329113924050633,1,100,0.06329113924050633,0.06329113924050633,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,repeated_bigram_fraction,payload,0.0535714285714286,,0.0535714285714286,1,100,0.0535714285714286,0.0535714285714286,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,repeated_bigram_fraction,payload,0.021739130434782594,,0.021739130434782594,1,100,0.021739130434782594,0.021739130434782594,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.040000000000000036,,0.040000000000000036,1,100,0.040000000000000036,0.040000000000000036,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.017094017094017144,,0.017094017094017144,1,100,0.017094017094017144,0.017094017094017144,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,repeated_bigram_fraction,payload,0.006578947368421018,,0.006578947368421018,1,100,0.006578947368421018,0.006578947368421018,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.02941176470588236,,0.02941176470588236,1,100,0.02941176470588236,0.02941176470588236,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,repeated_bigram_fraction,payload,0.0431034482758621,,0.0431034482758621,1,100,0.0431034482758621,0.0431034482758621,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,repeated_bigram_fraction,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,repeated_bigram_fraction,payload,0.10499999999999998,,0.10499999999999998,1,100,0.10499999999999998,0.10499999999999998,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,surface_flag_total,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,surface_flag_total,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,surface_flag_total,payload,17.0,,17.0,1,100,17.0,17.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
