trial_id,model_id,protocol_variant,payload_name,representation_name,H_bits,alphabet_size_B,theoretical_n_B,observed_n_forced,observed_n_tail,R_B_bits_per_forced_token,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,rate_upper_bound_bits_per_forced_token,code_space_slack_bits,literal_padding_bits
revision_v1_primary_v2_payload_fidelity_v2__8aa2213e206993132c4e,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_025,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__80de4b737b994b70fee2,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_025,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__09d43bb0dd72dda579e2,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_025,hex_nibble,128.0,16,32,32,94,4.0,4.0,1.0158730158730158,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2c5d70bea2d9a915905c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_025,hex_nibble,128.0,16,32,32,79,4.0,4.0,1.1531531531531531,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d7c9748c5cb0931f117c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_026,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__be2d2da78dde549a1d55,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_026,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__33ad7fef5e09ef10b4b4,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_026,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_026,hex_nibble,128.0,16,32,32,57,4.0,4.0,1.4382022471910112,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_026,hex_nibble,128.0,16,32,32,39,4.0,4.0,1.8028169014084507,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__05281ea78e74d1333cd0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_027,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__704fe9473b3aad9b6305,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_027,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__186babd1db18277f1c18,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_027,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_027,hex_nibble,128.0,16,32,32,98,4.0,4.0,0.9846153846153847,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_027,hex_nibble,128.0,16,32,32,63,4.0,4.0,1.3473684210526315,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__17a870a45811a59149c1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_028,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__0de88729471d16bf9bd2,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_028,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__216e5e61ece68cb9fc4d,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_028,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_028,hex_nibble,128.0,16,32,32,291,4.0,4.0,0.39628482972136225,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_028,hex_nibble,128.0,16,32,32,304,4.0,4.0,0.38095238095238093,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f8666c49b0c540b69d77,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_029,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__904e99c6b58e88e95447,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_029,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8b4ac8377e180d60ef28,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_029,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_029,hex_nibble,128.0,16,32,32,71,4.0,4.0,1.2427184466019416,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_029,hex_nibble,128.0,16,32,32,309,4.0,4.0,0.375366568914956,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b2dc448fba034461cb10,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_030,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__90f0845fccdb38f75303,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_030,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__020f16135f2045473f4e,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_030,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_030,hex_nibble,128.0,16,32,32,69,4.0,4.0,1.2673267326732673,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_030,hex_nibble,128.0,16,32,32,54,4.0,4.0,1.4883720930232558,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e0a2265c1ab79ee0068a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_031,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__b8ff8812602a1f11090f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_031,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fb391cf480f5ace66d9f,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_031,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_031,hex_nibble,128.0,16,32,32,53,4.0,4.0,1.5058823529411764,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_031,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__db3e2924a38811f6472f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_032,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__e80006802588a01e4b68,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_032,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e1ece5cf66496cb4f3bb,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_032,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__134898c9a77eca531fac,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_032,hex_nibble,128.0,16,32,32,46,4.0,4.0,1.641025641025641,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__487baa4fcd1f2bfd9412,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_032,hex_nibble,128.0,16,32,32,159,4.0,4.0,0.6701570680628273,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_033,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__b74ca99e088ebc3f239c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_033,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e211f4f491f243d17c9e,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_033,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6de7292a1448e211f02d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_033,hex_nibble,128.0,16,32,32,120,4.0,4.0,0.8421052631578947,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ffa5d8df764d77507fc1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_033,hex_nibble,128.0,16,32,32,119,4.0,4.0,0.847682119205298,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__261b7dbef31453e8c7bc,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_034,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__d027f76df19599453c89,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_034,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0924a3c7277b0d8116c3,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_034,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__87e69eac6af92a797797,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_034,hex_nibble,128.0,16,32,32,54,4.0,4.0,1.4883720930232558,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a9d886210fb175ebb796,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_034,hex_nibble,128.0,16,32,32,167,4.0,4.0,0.6432160804020101,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__eaeb357cdf9fb31dbf29,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_035,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__0b9a8ccead7be0ac011f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_035,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__62cba60e36845792d948,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_035,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__33129a510f64beb2101a,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_035,hex_nibble,128.0,16,32,32,327,4.0,4.0,0.3565459610027855,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__282e225aaf83361cadbc,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_035,hex_nibble,128.0,16,32,32,81,4.0,4.0,1.1327433628318584,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__cbe9255bf73033f76a81,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_036,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__d999190c1e5ed03c2d68,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_036,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2ab68763d94061141559,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_036,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6dcaf6af382e763ee08d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_036,hex_nibble,128.0,16,32,32,83,4.0,4.0,1.1130434782608696,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__24eaea2c65f0f5804f7c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_036,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2442dfc4cf6a21f001b3,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_037,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__79c84b420faa5a36b93a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_037,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__be84eb367164dfa3c7b6,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_037,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__077a0dc04598c9c91a30,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_037,hex_nibble,128.0,16,32,32,44,4.0,4.0,1.6842105263157894,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e97d6ae3018d452c4ed0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_037,hex_nibble,128.0,16,32,32,114,4.0,4.0,0.8767123287671232,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9e58ef0f367a2028973f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_038,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__e5e3055b60573e000bba,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_038,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b74dc37f09e7d5257e5c,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_038,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3d32f74dc0b9175ca863,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_038,hex_nibble,128.0,16,32,32,40,4.0,4.0,1.7777777777777777,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2d0a1904e0a6297a2d9f,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_038,hex_nibble,128.0,16,32,32,46,4.0,4.0,1.641025641025641,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2a454ed91f3d284be7d7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_039,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__9eb62d7610b893f5cf01,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_039,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9d238ba42ee6676425e0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_039,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2639481091df8f9ac66e,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_039,hex_nibble,128.0,16,32,32,40,4.0,4.0,1.7777777777777777,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9d5d4a90d1f2006c8ceb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_039,hex_nibble,128.0,16,32,32,60,4.0,4.0,1.391304347826087,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__04ead49820c902e316a3,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_040,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__780bb0c69a2d0f5ec0ac,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_040,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__22f57f0a559ce0d0c0b3,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_040,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ece7ef32fe6b2bb22271,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_040,hex_nibble,128.0,16,32,32,75,4.0,4.0,1.1962616822429906,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f8c6dd00863d2643383e,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_040,hex_nibble,128.0,16,32,32,101,4.0,4.0,0.9624060150375939,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a5dc0f18b780483d7ddd,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_041,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__b11f024dcb1529407c77,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_041,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1a1fb78312206c2c94f0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_041,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fcf40243a99ff09968bd,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_041,hex_nibble,128.0,16,32,32,81,4.0,4.0,1.1327433628318584,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__43cd7b850d15f0817ddf,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_041,hex_nibble,128.0,16,32,32,73,4.0,4.0,1.2190476190476192,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b588034782c57c7f9005,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_042,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__144f634b2358ba1319fd,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_042,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fe618b09177b0c1dd464,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_042,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__cbe78664fe6deadacffa,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_042,hex_nibble,128.0,16,32,32,60,4.0,4.0,1.391304347826087,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b92113462a092ff0b6b0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_042,hex_nibble,128.0,16,32,32,86,4.0,4.0,1.0847457627118644,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fb573c60c01694ada34f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_043,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__7a4a4cb17d26d074bb3b,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_043,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__5bb31fe2cf031e01b4a4,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_043,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__429dcd20bc468c6afe4b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_043,hex_nibble,128.0,16,32,32,65,4.0,4.0,1.3195876288659794,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__db5af7b32314d860fa6a,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_043,hex_nibble,128.0,16,32,32,297,4.0,4.0,0.3890577507598784,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6da0562b3ad65bd5aa6d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_044,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__5c54b51bdc952bd2756f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_044,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__19358016c4f7e9c0c14a,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_044,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ab2a0eb1486ec4dd7bfd,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_044,hex_nibble,128.0,16,32,32,305,4.0,4.0,0.3798219584569733,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__25ae167b72279d5409d1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_044,hex_nibble,128.0,16,32,32,336,4.0,4.0,0.34782608695652173,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__45b61a5f8a7844ebf395,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_045,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__866158b9f26002e5be4a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_045,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__63734f2f8c661bab3624,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_045,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
