evidence_domain,source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,outcome,group_record_count,n,missing_n,payload_units,mean,standard_deviation,median,minimum,maximum,ci_low,ci_high,confidence_level,interval_method,bootstrap_resamples,bootstrap_seed
quality_rank_B_endpoint,multilingual_v2,multilingual_v2_secondary,es,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,48,48,0,48,6.243356303724217,0.4361255415920444,6.168909492200776,5.453785515155684,7.206033131922201,6.12170931996088,6.359317115232467,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,es,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,3.288186734357241,0.4169541570527362,3.309888418763876,2.429501215616862,4.166478633880615,3.172226830853129,3.4008075567185396,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.011858423550923666,0.04735825957721962,0.0,0.0,0.2357177734375,0.0,0.025798598925272625,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,48,48,0,48,0.23028196891148886,0.23560556941600694,0.19180727005004883,0.0,0.7584018707275391,0.1675352637966474,0.2961292535066605,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,5.555932822166466,0.9242485939820416,5.444555861165604,3.720701278132645,7.123771123141493,5.300777628653836,5.822228422511065,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,1.2073070538551975,0.3526991573876652,1.1498384175033236,0.449061083021969,2.1856662929573,1.1105188757974842,1.3069709264525016,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,4.348625768311269,0.7911038494002067,4.288377280688025,2.5517958535088434,6.103842515876328,4.129798279022703,4.564819924895812,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.08249157667160034,0.17306546170283596,0.0,0.0,0.6555767059326172,0.0372863844037056,0.1334131697813669,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,tail_overhead_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,cover_length_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,4.258755710292967,0.22353920561673227,4.231615492871987,3.923767840182315,4.810527750408959,4.1994008859828265,4.323773585966651,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,1.0054612688720057,0.1553111954277549,1.000071150205271,0.5823586932451305,1.4418562316794887,0.9631782587180654,1.0506146832315468,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,48,48,0,48,6.128492881167939,0.38744683940742963,6.079579129396504,5.4443989404977025,7.146160041454511,6.024289418370794,6.2392745969132495,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,3.253294441420961,0.309084432648695,3.1984267211095854,2.492140419781208,3.8830223745769925,3.1652291980347447,3.339191120878816,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.015801032384236652,0.06941305685023422,0.0,0.0,0.4271688461303711,0.0,0.03851189066966374,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,48,48,0,48,0.1967268387476603,0.19626264738040705,0.15372633934020996,0.0,0.6327266693115234,0.14106506183743478,0.25528464516003924,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,6.158277786535936,1.2440169769065152,5.752122007961308,4.337426185201642,8.242775594191375,5.808478402942992,6.495623674693173,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,1.0317799825942806,0.26495698010794544,0.9745200577257187,0.6238668742159682,1.819786204967345,0.9588805462671701,1.1067096063605821,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,5.126497803941655,1.1439745044946192,4.94782139974482,3.3540596590667473,7.10193176658786,4.804264479858733,5.43776116341792,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.1017996867497762,0.30234432550525514,0.0,0.0,1.6062631607055664,0.029901748895645154,0.19383175025383623,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,tail_overhead_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,cover_length_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,4.505671274520968,0.3062611348970311,4.51305643359603,3.95095132201775,5.358624826408586,4.422112198679202,4.589719166167197,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,0.8827010045750577,0.15931970077979413,0.8827019088414193,0.46489202036178073,1.248744084833678,0.8395100471692525,0.9275056977018515,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,48,48,0,48,6.6219210942508475,0.5804498400260752,6.5377584013547905,5.7257292683966305,8.700561692850945,6.47107167545166,6.797281456063458,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,3.6229702699459114,0.4292118564794413,3.657716694805357,2.8413036093115807,4.8937328060468035,3.506211925788331,3.7430166278712558,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.017694989840189617,0.07133746724646198,0.0,0.0,0.35592079162597656,0.0,0.03940868377685547,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,es,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,48,48,0,48,0.23342464367548624,0.25344491920152795,0.13039445877075195,0.0,0.8759765625,0.1659374018510183,0.3082081690430641,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,6.635678023931305,0.7185152876853228,6.730858598029323,4.302883938796499,7.9618485623026665,6.428492235104105,6.835185488741154,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,1.618193372249488,0.3168814884276865,1.6635522111465226,0.9337825231684314,2.4874553222185583,1.5321957435227023,1.7031766031797229,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,5.017484651681817,0.638132533105972,5.132558703422546,3.2337020812211215,6.413769226182591,4.834041531099835,5.189522246400995,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.27533841133117676,0.4491148607116023,0.0,0.0,1.5406818389892578,0.1522077818711599,0.40840433686971656,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,tail_overhead_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,cover_length_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,4.092207793329023,0.29019117220450674,4.1033503321341875,3.4450104828144386,4.6663299886197285,4.013309216176016,4.17145667997253,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,48,48,0,48,1.0299516346388642,0.1796410480063257,1.0072640130618535,0.6884856907338354,1.4428076711418931,0.9798082131708402,1.0805633958180585,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,48,48,0,48,6.1090106128249255,0.4450549099383756,6.04597254054926,5.429417111438782,7.261946508070873,5.993886357494522,6.238604629333752,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,48,48,0,48,3.0622561586901598,0.3892050739449986,3.036128342151642,2.3250827863812447,3.9778442978858948,2.957558950259286,3.1724685894123503,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,48,48,0,48,0.021688958009084065,0.08510900772582955,0.0,0.0,0.37117958068847656,0.0,0.04904836416244507,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,multilingual_v2,multilingual_v2_secondary,zh_hans,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,48,48,0,48,0.22849429647127786,0.2354286034025673,0.2095789909362793,0.0,0.792424201965332,0.16331483771403632,0.2979594734807809,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,multilingual_v2,multilingual_v2_secondary,zh_hans,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,48,48,0,48,5.76986015412831,1.1351340492252182,5.509165595174619,4.092587909410448,7.671320083295896,5.449350566334032,6.096034109441293,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
