source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,trial_id,payload_name,payload_class,H_bits,theoretical_n_B,observed_n_forced,observed_n_tail,forced_position_residual_tokens,cover_length_residual_tokens,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,Q_B_nats_per_forced_token,Delta_B_nats_per_forced_token
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f06c0c2082f0c66d2654,revision_v1_sha256_hex_004,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.073120509271229,4.338033631443977
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__ddae3b9c0221072adc2e,revision_v1_sha256_hex_004,sha256_hex,256.0,64.0,64.0,212.0,0.0,212.0,4.0,0.927536231884058,5.242975360361262,4.623750917613506
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__ec0c69ec2c59c829b602,revision_v1_sha256_hex_004,sha256_hex,256.0,64.0,64.0,171.0,0.0,171.0,4.0,1.0893617021276596,4.6188212416487895,3.850552648305893
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__3d7fe08308ef1bac17aa,revision_v1_sha256_hex_005,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.587604983873999,2.7492580302277503
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__69eb1fad93ebbcb138c7,revision_v1_sha256_hex_005,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.3313756435939625,3.4553917832672596
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d001a0bd4e0332ed96dd,revision_v1_sha256_hex_005,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.609858010947545,3.707404337823391
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__5fd141e7164a7c17c469,revision_v1_sha256_hex_005,sha256_hex,256.0,64.0,64.0,369.0,0.0,369.0,4.0,0.5912240184757506,4.592123092922031,3.817444995045662
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__11ebac5510e959db9ad6,revision_v1_sha256_hex_005,sha256_hex,256.0,64.0,64.0,369.0,0.0,369.0,4.0,0.5912240184757506,5.166231127203757,4.405401512980461
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f7a6b6fc66c3ddc4165b,revision_v1_sha256_hex_006,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.7156866234117785,2.7670870496515643
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__56b20c0a2b5e58f267f9,revision_v1_sha256_hex_006,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.531470101775374,3.8006462082266808
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a0cec1b3fe0ed074bc8f,revision_v1_sha256_hex_006,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.739554106464332,3.8967803567647934
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__d70369c6e58336159f8f,revision_v1_sha256_hex_006,sha256_hex,256.0,64.0,64.0,164.0,0.0,164.0,4.0,1.1228070175438596,5.382550308207712,4.813344098627567
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__de5d39eb9b8440eb9416,revision_v1_sha256_hex_006,sha256_hex,256.0,64.0,64.0,406.0,0.0,406.0,4.0,0.5446808510638298,5.025964788454876,4.334818080067635
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__1d54d448ad5a14c0e332,revision_v1_sha256_hex_007,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4199244172349994,2.5110843390749213
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f46a081a1e625e638071,revision_v1_sha256_hex_007,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.221452341770538,3.2857889533042908
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__89c337c3fe6072a0aed7,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.2511866109513905,4.522206239402294
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__addaac1b43f4390f2a1b,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,790.0,0.0,790.0,4.0,0.2997658079625293,4.959629085825684,4.153781525790691
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__a116d3f3baf634e9b635,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,585.0,0.0,585.0,4.0,0.39445300462249616,5.627452427124748,4.92705711722374
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__fa0456898cb387fe00e1,revision_v1_sha256_hex_008,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.5796738975440925,2.6713964004962767
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__927b156a77d77f41c579,revision_v1_sha256_hex_008,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.180613403826036,3.2887824922800064
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__33aa8d476cecda346a87,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.46871353368047,4.69548075646162
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__a76b371d7a8025c58e3a,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,433.0,0.0,433.0,4.0,0.5150905432595574,5.724762183967415,5.179234109818935
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__3cd0dbd48c69c96cb4f3,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,596.0,0.0,596.0,4.0,0.3878787878787879,5.036656352702961,4.24151162058115
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__63d8a15fb7151d83c3c1,revision_v1_sha256_hex_009,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.8776936440576937,3.0964961470219126
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__5826b3f8d018a04007a8,revision_v1_sha256_hex_009,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.044346284289787,3.152755208313465
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__cc6f406ffc44e37a92fd,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.335691728690043,3.4283669739961624
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__29d653e993184adeac4a,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,114.0,0.0,114.0,4.0,1.4382022471910112,4.915051813329973,4.180259674787521
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__6b06b5f1f00781101447,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,165.0,0.0,165.0,4.0,1.1179039301310043,5.002528147209567,4.264733076095581
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__688c41399c773acf8990,revision_v1_sha256_hex_010,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.8542148647358814,3.233629003602859
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__73d8c230813473a4a70a,revision_v1_sha256_hex_010,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.2576816929523895,3.438712976872921
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__8f4818888aab4cbde1e2,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.68686968169412,3.888921856880188
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__84a55640a00f39013f23,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,104.0,0.0,104.0,4.0,1.5238095238095237,5.240103535069016,4.638234376907349
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__089e9b01c40a0965bced,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,407.0,0.0,407.0,4.0,0.5435244161358811,5.282680227157525,4.683297976851463
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__232c713c9c24b1ac23bd,revision_v1_sha256_hex_011,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.641023235141656,2.8314805672182675
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f1be138b6801893cdf8f,revision_v1_sha256_hex_011,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.158523509895206,3.3018861263990402
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__0915a5f073ef56df8700,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.826331162115965,4.00260216742754
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__a5ed4038d75e0189117c,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,470.0,0.0,470.0,4.0,0.4794007490636704,5.93034841649764,5.508339084684849
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__6d0d203d399ede05da28,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,445.0,0.0,445.0,4.0,0.5029469548133595,5.2522498744780615,4.632485717535019
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__992edb8b7576759655b0,revision_v1_sha256_hex_012,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.922085751835258,3.2282224733229965
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__0b8f0dfea7ccf109a678,revision_v1_sha256_hex_012,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.029517986271178,3.141438264399767
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__6e8247e9e1140068d743,revision_v1_sha256_hex_012,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.463064186408842,4.895359046757221
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__a9471dde5568c90fdf97,revision_v1_sha256_hex_012,sha256_hex,256.0,64.0,64.0,542.0,0.0,542.0,4.0,0.42244224422442245,5.127559241700966,4.446486182510853
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__bf18368eb8aced53b81a,revision_v1_sha256_hex_012,sha256_hex,256.0,64.0,64.0,789.0,0.0,789.0,4.0,0.30011723329425555,5.068077657233795,4.520637273788452
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__93caaae89eb8d04bde98,revision_v1_sha256_hex_013,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.474326370676966,2.716609051353053
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__4c2057d9e82add0c3dc5,revision_v1_sha256_hex_013,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9462580526864226,3.1066231764853
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__3c6a918e12df232d57b2,revision_v1_sha256_hex_013,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.258622925816036,3.25565867125988
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__27bffdb982b9b0e9fa09,revision_v1_sha256_hex_013,sha256_hex,256.0,64.0,64.0,135.0,0.0,135.0,4.0,1.2864321608040201,4.881528417734797,4.090854078531265
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__67f324d2dd2c1bb9fa4c,revision_v1_sha256_hex_013,sha256_hex,256.0,64.0,64.0,489.0,0.0,489.0,4.0,0.4629294755877034,4.83796727099517,3.9473278373479843
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__88ab1b0dc9e737bc76a5,revision_v1_sha256_hex_014,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3870746279150157,2.495127889845106
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__e3b8313e2daabb359146,revision_v1_sha256_hex_014,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.107441673335644,3.008538655936718
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f2c1e0a1af73ca86b701,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.695958754091147,3.789825052022934
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__b104caed7c048e342e63,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,180.0,0.0,180.0,4.0,1.0491803278688525,5.257860470369496,4.60582485049963
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__78ec8d4b69e9d3963bf5,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,150.0,0.0,150.0,4.0,1.1962616822429906,5.721128283729015,5.1427003517746925
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__2a69f740dbcbae00377c,revision_v1_sha256_hex_015,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.530419032841721,2.769624071511609
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__69c1d6d9118f6bbe8e89,revision_v1_sha256_hex_015,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.325163044841378,3.6098530888557434
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__1c84a8ca4e5ffbe4f7a7,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.821173638916083,3.944470375776291
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__7609483010e950fc3963,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,458.0,0.0,458.0,4.0,0.4904214559386973,4.869868835240035,4.098585419356823
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__8c671b5656376a1e618c,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,657.0,0.0,657.0,4.0,0.3550624133148405,4.998414613895755,4.286577433347702
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__dc191e8cfec63f5fc51d,revision_v1_sha256_hex_016,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.60412798531649,2.7952683153208238
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__5a5a1426562b254547b6,revision_v1_sha256_hex_016,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.064382720102525,3.1504803225398064
primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__ad7471c35daec2d00d18,revision_v1_sha256_hex_016,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.568345773525096,3.756617471575737
