plan_id,pairing_unit_id,model_id,base_model,model_revision,quantization,population,label,payload_name,payload_class,payload_split,representation_name,codec_id,reference_q4_pair_id,reference_q4_row_id,prompt_template_id,target_token_count,generated_token_count,sampling_seed,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,mean_entropy_bits,mean_observed_rank,mean_token_surprisal_nats,mean_rank_pressure_log_probability_gap_nats,tail_rank_frequency_gt_100,text_sha256,execution_seconds,gpu_memory_peak_mib,new_generation_performed,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity
quantization_trial__6153396c27bb5ae29c2c75b8,quantization_pair__853d2e4b6010aa10b6c7a27e,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_012,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__8ec31333d13381e265f9621b,detector_pair__8ec31333d13381e265f9621b__ordinary_control,professional_project_update,171,171,2275073005200692986,,,1.214744849403533,1.5497076023391814,0.6058848486086478,0.21522453932734262,0.0,3854d7249af09fe6d06420b9fb0efc14b274114ed55be1ac23ca76008504f04a,7.343592485005502,4757,False,131,11,889,44.2755170020819,10.042331714087439,12.595725190839694,0.6641221374045801,0.05384615384615388,0.023255813953488413,1,0,6,0.14552256851459938
quantization_trial__bf8cc07c6e3e9c7291ed6c4d,quantization_pair__853d2e4b6010aa10b6c7a27e,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_012,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__8ec31333d13381e265f9621b,detector_pair__8ec31333d13381e265f9621b__ordinary_control,professional_project_update,171,171,2275073005200692986,,,1.4480693847666037,1.4678362573099415,0.6874032184742664,0.21092668611403795,0.0,b924c504a637a7e5f54a909d41bc1fde60d7c2e1d0130031ed1a7ca35c85b572,18.173756668984424,7753,True,134,9,832,54.72128524046437,9.325621890547264,11.085373134328357,0.7089552238805971,0.007518796992481258,0.0,1,0,1,0.10748772462398205
quantization_trial__37f9c4adb008c4ac62e3207c,quantization_pair__85442be69ca4649bda3eaed2,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_sha256_hex_026,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__950b0daab861c73423f54d18,detector_pair__950b0daab861c73423f54d18__ordinary_control,procedure_garden_task,128,128,16971640768146537629,,,1.1257608065434677,1.4453125,0.5611410470549667,0.21041513979434967,0.0,6e2395302ffd5334bf9dd4157e3910f0e204780f475697c6e123227e0b231f17,5.649187987000914,4757,False,97,11,561,81.01444236176198,4.150121836925965,6.545567010309277,0.7010309278350515,0.04166666666666663,0.010526315789473717,1,0,1,0.08686526896394345
quantization_trial__80ef3be23371b6ab5e059d5d,quantization_pair__85442be69ca4649bda3eaed2,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_sha256_hex_026,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__950b0daab861c73423f54d18,detector_pair__950b0daab861c73423f54d18__ordinary_control,procedure_garden_task,128,128,16971640768146537629,,,1.077716581929046,1.375,0.5454828269838572,0.2100946456193924,0.0,6bbe9b8f5fba1e205331fc3d5f9503bdda21c3da8cd141d0a7ce1c7d40264d36,13.924755699001253,7753,True,103,10,576,73.99797572815535,5.496902912621358,6.615922330097089,0.6407766990291263,0.06862745098039214,0.00990099009900991,1,0,1,0.06774845829044077
quantization_trial__7d71e6c4510b36db3901c975,quantization_pair__85652598d124768f19311df6,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__bcc70527ecccec134df220e6,detector_pair__bcc70527ecccec134df220e6__ordinary_control,narrative_local_walk,86,86,11370539531991212844,,,2.3503375601758636,1.744186046511628,1.0347576296660612,0.35576474389364554,0.0,591a76c4db4dea3043b759cd03f4665a277c66dae40fc5330c756d70a348c8b5,3.921369912000955,4757,False,72,7,389,81.24500000000002,4.482539682539684,6.148888888888891,0.6944444444444444,0.04225352112676062,0.02857142857142858,1,0,1,0.05799016046073697
quantization_trial__b0b360cac00bf431d97a0de7,quantization_pair__85652598d124768f19311df6,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__bcc70527ecccec134df220e6,detector_pair__bcc70527ecccec134df220e6__ordinary_control,narrative_local_walk,86,86,11370539531991212844,,,1.8520260986721744,1.5930232558139534,0.8346797194925791,0.2941633601521337,0.0,7c157d3b7db23b60fc229b0ce018e87ac1d19641f84bea91b34cef0475723ff9,9.685665652999887,7753,True,75,4,428,61.46775000000001,9.343833333333336,9.669333333333327,0.6666666666666666,0.04054054054054057,0.0,1,0,1,0.08668305120100506
quantization_trial__8812db4b6ed6ce5cdb58e9b7,quantization_pair__857c78d6029be695a46b29f9,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_050,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__dd760f6cf8fee950cc7aeed8,detector_pair__dd760f6cf8fee950cc7aeed8__rankcloak,narrative_local_walk,176,176,13822271059878542021,True,,4.3531096575593855,6.869318181818182,4.075748089094897,2.822308524088426,0.0,2968f99166471d235cb4f888b4c2f5f3711628f93eae853c16fb77145e5c33ad,7.521504001997528,4757,False,130,4,751,45.64596153846156,14.966538461538462,10.291999999999994,0.7307692307692307,0.023255813953488413,0.0078125,1,0,4,0.0937449379411077
quantization_trial__adab51d8ff629764e0e0d777,quantization_pair__857c78d6029be695a46b29f9,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_050,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__dd760f6cf8fee950cc7aeed8,detector_pair__dd760f6cf8fee950cc7aeed8__rankcloak,narrative_local_walk,176,176,13822271059878542021,True,True,4.4427056059767045,6.869318181818182,3.982619518628305,2.789156111803922,0.0,630ee5036aca233b1de3e79da4f68e01e35bd8356d9938c01b40d19910bf02bf,33.54033066300326,7753,True,146,5,736,72.31617808219178,10.426767123287672,5.739726027397257,0.6506849315068494,0.02758620689655178,0.0,1,0,2,0.04811508927003868
quantization_trial__cf03bc74384c5b8022060a2b,quantization_pair__859774330bdf20ae9ed40b0e,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__f957bd5eff06c5eeafbdaa6c,detector_pair__f957bd5eff06c5eeafbdaa6c__rankcloak,casual_neighborhood_chat,48,48,4168301121764264189,True,,2.049765281682122,5.0625,4.428919729531621,3.895485063393911,0.0,1a5d43a862d13bed072432422746ae68e61b7bb7e0a8008f01bf766487556743,2.4391255299997283,4757,False,30,3,187,81.06500000000001,4.436666666666671,9.267999999999997,0.9333333333333333,0.0,0.0,1,0,2,0.021779353785936886
quantization_trial__84ca0729690807c770ba55f2,quantization_pair__859774330bdf20ae9ed40b0e,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__f957bd5eff06c5eeafbdaa6c,detector_pair__f957bd5eff06c5eeafbdaa6c__rankcloak,casual_neighborhood_chat,48,48,4168301121764264189,True,True,2.174670025273105,5.0625,4.9648666851515655,4.334207673867543,0.0,a6b3320dac52ee6c5a8ac039332c58092908de8c9da3d50075d321e2724e4a9a,10.882219107006676,7753,True,34,6,192,86.62450980392158,2.5847058823529423,2.669411764705881,0.9411764705882353,0.0,0.0,1,0,1,0.04972561177452805
quantization_trial__79c85d45b48aa5aa9729354e,quantization_pair__85c6cfc0580c818d92ec93e8,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_sha256_hex_055,sha256_hex,test,ascii_b16,nonseg_ascii_b16,detector_pair__e3956493695288a49ad3ec85,detector_pair__e3956493695288a49ad3ec85__rankcloak,forum_purchase_advice,128,128,8128860093014984783,True,,2.960430324474958,5.2109375,3.957682424184009,3.0985591113567352,0.0,bb91096331981b6dcc007f817cd24f23df669a053e00bc217347e6a9ace8990f,5.577059039991582,4757,False,118,5,714,46.66066101694918,12.614,12.046779661016949,0.7288135593220338,0.0,0.0,1,0,1,0.014644433384741716
quantization_trial__64897ffe077c8807ef9ff309,quantization_pair__85c6cfc0580c818d92ec93e8,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_sha256_hex_055,sha256_hex,test,ascii_b16,nonseg_ascii_b16,detector_pair__e3956493695288a49ad3ec85,detector_pair__e3956493695288a49ad3ec85__rankcloak,forum_purchase_advice,128,128,8128860093014984783,True,True,3.418482061736741,5.2109375,3.7690491119905216,2.794932559132576,0.0,e738d46491b12b3fb7fac61c13345d5783ff59875e2a1bda9bb738ac392e4a4c,24.767828081006883,7753,True,101,5,564,63.20130693069311,9.462257425742575,7.7683168316831654,0.7128712871287128,0.010000000000000009,0.0,1,0,1,0.027881988304549323
quantization_trial__1c3116407920c22bdc0bee6b,quantization_pair__85d8799016c5cb33db6cf03d,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_059,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__0a0991bb382412041601d771,detector_pair__0a0991bb382412041601d771__rankcloak,explain_weather_pattern,171,171,8856978980460201220,True,,2.8055863273720485,4.146198830409356,3.262456755575217,2.4375031621832597,0.0,3239dfa27cec5572ed599bff1e14e80570fdb0a55fc0b7cab05405623af6a0ff,7.355644342998858,4757,False,142,6,798,69.02037558685447,9.511830985915495,8.456901408450705,0.6830985915492958,0.014184397163120588,0.0,1,0,3,0.02939240551608392
quantization_trial__c635135390206b79e7276a2c,quantization_pair__85d8799016c5cb33db6cf03d,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_059,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__0a0991bb382412041601d771,detector_pair__0a0991bb382412041601d771__rankcloak,explain_weather_pattern,171,171,8856978980460201220,True,True,2.0335559835423025,4.146198830409356,4.190566117896597,3.5999341150473434,0.0,8cbd7f171ef5cf607fac0bc1a0f0c68d988ef7166de7fac365cf7c495ac7e780,32.826880427019205,7753,True,134,9,795,59.14068822553898,8.709203980099506,9.549552238805969,0.7164179104477612,0.015037593984962405,0.0,2,0,4,0.06472881041950258
quantization_trial__f7ed97f6e27fb40ad10ca6f3,quantization_pair__863ec07b1a800ee3f6ebd003,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__9e1fdf6448853ef76814ebf4,detector_pair__9e1fdf6448853ef76814ebf4__ordinary_control,explain_everyday_system,171,171,9775308574873502560,,,1.3893942038868734,1.3976608187134503,0.6712436029768105,0.22273368166204086,0.0,2f95a4529475c3adebce38f1f60185daa60c25ac153c88291a93354bc9748bbe,7.404313570994418,4757,False,148,8,968,32.00479729729733,13.391216216216218,14.224864864864859,0.5337837837837838,0.08163265306122447,0.0273972602739726,1,0,1,0.10720720260815866
quantization_trial__3416f27a3fe759712119444d,quantization_pair__863ec07b1a800ee3f6ebd003,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__9e1fdf6448853ef76814ebf4,detector_pair__9e1fdf6448853ef76814ebf4__ordinary_control,explain_everyday_system,171,171,9775308574873502560,,,1.299154345948627,1.3567251461988303,0.6391797147446603,0.20053047046326755,0.0,b4ba35c0de118209ea8662e107885e63aa05a405cf24f52ed8db3df40f8281c2,18.282404491008492,7753,True,145,9,881,45.78704980842912,10.875402298850577,11.032827586206896,0.5793103448275863,0.04861111111111116,0.020979020979020935,1,0,1,0.07877870497218836
quantization_trial__b36c560ff249c92e95c07123,quantization_pair__8691b14a0a05275b6c158dac,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__962b7f0db1c34ad30df5976b,detector_pair__962b7f0db1c34ad30df5976b__ordinary_control,procedure_simple_meal,171,171,2462782645045901393,,,0.8217144765692176,1.1461988304093567,0.33874696309446534,0.07510167395162304,0.0,ebf43d24b5d5a66bf149d869013795b5b7b242b21eb6056c67f2c16994c9d0d3,7.481505971009028,4757,False,85,2,626,16.393970588235334,21.53088235294118,15.324705882352944,0.7058823529411765,0.16666666666666663,0.10843373493975905,1,0,2,0.05243809134959143
quantization_trial__66fcacf5dd7a54e52cb90370,quantization_pair__8691b14a0a05275b6c158dac,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__962b7f0db1c34ad30df5976b,detector_pair__962b7f0db1c34ad30df5976b__ordinary_control,procedure_simple_meal,171,171,2462782645045901393,,,1.0122365224794594,1.3157894736842106,0.525416446311857,0.20943024841665525,0.0,dcd91f3c3902dcb46dc8a6ca7787c82e4e342c8693c6bd1ec939dcb8768f5399,18.314529948984273,7753,True,99,9,704,48.688181818181846,9.201010101010102,13.047272727272727,0.7373737373737373,0.020408163265306145,0.0,1,0,1,0.11382545528951028
quantization_trial__c54350d40050eda8e5c491bd,quantization_pair__86adbda53413b9fae98cba0c,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_aes256_gcm_base64_057,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__aacfd5d0b2ed636d0b524c5a,detector_pair__aacfd5d0b2ed636d0b524c5a__ordinary_control,procedure_simple_meal,128,128,13322910940518756584,,,0.7578172014716769,1.375,0.3346379158963959,0.11660943180322647,0.0,0a869bced00f0d4f20c1e6aa88e0b9d807eb24787bda34ef6f0ef2f633212770,5.692424787994241,4757,False,67,2,503,31.411604477611974,17.200373134328363,15.788059701492543,0.5671641791044776,0.1515151515151515,0.03076923076923077,1,0,1,0.07870271854120847
quantization_trial__2e93e22e65c84c5e483d374b,quantization_pair__86adbda53413b9fae98cba0c,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_aes256_gcm_base64_057,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__aacfd5d0b2ed636d0b524c5a,detector_pair__aacfd5d0b2ed636d0b524c5a__ordinary_control,procedure_simple_meal,128,128,13322910940518756584,,,0.74848900615009,1.1875,0.30827697488626216,0.07818074524402618,0.0,6820ca8fedea744460c16ed60ceeab25ca7cf62be8010b925205a7ff2065df0b,14.093239526002435,7753,True,62,3,495,41.219623655914006,12.644193548387097,18.33225806451613,0.6451612903225806,0.19672131147540983,0.16666666666666663,1,0,2,0.10862925775299488
quantization_trial__9025c5c67985bd52dde38693,quantization_pair__86d557109a35ecdf065d9f6d,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__5265391d07732b10cd2c8c1e,detector_pair__5265391d07732b10cd2c8c1e__rankcloak,procedure_garden_task,235,235,13590160369041679694,True,,2.8865024405754887,4.297872340425532,3.655253216206322,2.839722448714236,0.0,5a3d6de322734495b4dd7cddc62f84773fdcd2610f2cd54286ba0133a86c36a1,9.876302043005126,4757,False,186,9,1173,53.50026881720433,10.931290322580647,12.262580645161293,0.7580645161290323,0.00540540540540535,0.0,1,0,1,0.0516768220273999
quantization_trial__b111d0c7f7f36a32a2ae8ffe,quantization_pair__86d557109a35ecdf065d9f6d,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__5265391d07732b10cd2c8c1e,detector_pair__5265391d07732b10cd2c8c1e__rankcloak,procedure_garden_task,235,235,13590160369041679694,True,True,3.0434057441802973,4.297872340425532,3.5238385884956234,2.6231703210384287,0.0,15f87952c7cad62e0322e3c7548e45f4244a7ec2fdf1455b7f7381d81e85867e,44.14505020700744,7753,True,193,10,1123,66.70145854922283,8.750471502590674,10.025077720207253,0.6424870466321243,0.02083333333333337,0.0,1,0,1,0.0790238744272975
quantization_trial__bd9ff8e39594d6d34a5c1370,quantization_pair__86df66d201d4c5d9b44346c8,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_035,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__347f6ee1789507ce8b93a060,detector_pair__347f6ee1789507ce8b93a060__rankcloak,professional_schedule_note,235,235,17251086956545057067,True,,2.4392382570315707,4.293617021276596,3.587755081866723,2.8738348210111577,0.0,e09cb444a64ed1ae41f6166b7b935ec8b79fc3267ce68d6a8e1c657f5d9aaf9b,9.737071784009458,4757,False,184,7,1095,53.25500000000001,12.361428571428572,9.949347826086957,0.6630434782608695,0.021857923497267784,0.0,1,0,3,0.07047666045564933
quantization_trial__1f7ba4d889e6901d148e46b1,quantization_pair__86df66d201d4c5d9b44346c8,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_035,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__347f6ee1789507ce8b93a060,detector_pair__347f6ee1789507ce8b93a060__rankcloak,professional_schedule_note,235,235,17251086956545057067,True,True,2.2214790982310753,4.293617021276596,3.9251545015438607,3.256659649788065,0.0,8186c971d53d06d025d8d8eabc1358d9f5749306b61b17f4a7f0bdcbcc3e2181,43.68343102899962,7753,True,160,9,1056,55.01680555555555,10.002083333333335,11.971749999999997,0.65625,0.02515723270440251,0.006329113924050667,2,0,7,0.07798024701690326
quantization_trial__24007e00cc7654bad2bea1f4,quantization_pair__86e7e525610f3a7d85b6f8ba,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_token_128_bit_hex_046,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__dee388846383495f938f1da6,detector_pair__dee388846383495f938f1da6__rankcloak,forum_learning_answer,86,86,6556275782612959276,True,,2.7359899247454633,4.232558139534884,3.7252560319317127,2.9571271275365074,0.0,27bae15319109a993ae14cec2ecd35ad15f0a734281129f68365ab75d153deb5,3.8932800690090517,4757,False,72,5,449,64.144,7.8898888888888905,11.95277777777778,0.7777777777777778,0.0,0.0,1,0,2,0.06454155613541088
quantization_trial__cda9e6fa2da6ec191733f50d,quantization_pair__86e7e525610f3a7d85b6f8ba,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_token_128_bit_hex_046,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__dee388846383495f938f1da6,detector_pair__dee388846383495f938f1da6__rankcloak,forum_learning_answer,86,86,6556275782612959276,True,True,2.520265489237763,4.232558139534884,3.870635273785669,3.1326166086418685,0.0,4519cae563c7932067ffcccf5832020ae085015e413b5dfd1372eb76f055efab,17.543559523008298,7753,True,66,6,402,64.9245454545455,6.936363636363637,9.038181818181815,0.8333333333333334,0.01538461538461533,0.0,1,0,2,0.06181992243430705
quantization_trial__3f8f0c1eed419ed25e5c31f8,quantization_pair__86ed5bee399b09605e57714c,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_nonce_96_bit_hex_046,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__080f7ebbc256d7eac47da67e,detector_pair__080f7ebbc256d7eac47da67e__ordinary_control,professional_schedule_note,48,48,4077953692415608594,,,1.0380135980666936,1.3958333333333333,0.4826168938138314,0.16789706548055014,0.0,bf209a2fc2a49b94add1b53f7d0440366ccb25d58bebedea19ee50296fed8bd4,2.3276329299987992,4757,False,40,2,241,49.06000000000003,11.385000000000002,10.943999999999999,0.75,0.15384615384615385,0.10526315789473684,1,0,1,0.060244906787138994
quantization_trial__1a58fd7cf333bd1881b54e97,quantization_pair__86ed5bee399b09605e57714c,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_nonce_96_bit_hex_046,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__080f7ebbc256d7eac47da67e,detector_pair__080f7ebbc256d7eac47da67e__ordinary_control,professional_schedule_note,48,48,4077953692415608594,,,0.9175443293226113,1.1458333333333333,0.30486919054666967,0.0552519162495931,0.0,c5b6fd9bcbe07b42879a2efbfcd23b6db79c65f7a05f6aa4dbe8e8840af35cb3,5.734709678974468,7753,True,41,3,254,52.65113821138215,9.310731707317071,11.290731707317072,0.7560975609756098,0.09999999999999998,0.05128205128205132,1,0,1,0.05015484713585819
quantization_trial__a523da7c633327e2c371fa99,quantization_pair__86ef5be57752aba651a83e40,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_token_128_bit_hex_002,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__e538a7c69c911a027a0c01f6,detector_pair__e538a7c69c911a027a0c01f6__rankcloak,casual_hobby_chat,86,86,7604611861923364932,True,,2.4923344404542456,4.255813953488372,3.9389970926378206,3.1858617095060127,0.0,3a9ad42559af224c402823a7e9721655a170e025ac1282a9170cb7daf1c1a4db,3.9793596860108664,4757,False,69,5,426,56.732347826086965,8.774608695652176,11.19942028985507,0.855072463768116,0.0,0.0,1,0,1,0.07828572641740703
