source_trial_id,model_id,codec_id,payload_class,forced_token_count,mean_forced_rank,median_forced_rank,maximum_forced_rank,mean_rank_pressure_nats
revision_v1_primary_v2_payload_fidelity_v2__a1eb69090e96ee475229,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.078125,4.0,10,2.97295593470335
revision_v1_primary_v2_payload_fidelity_v2__a1f11b962dbcf797eb42,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.3391812865497075,4.0,8,2.6830990105344537
revision_v1_primary_v2_payload_fidelity_v2__a1fc7dc56e698c6cf600,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,10.09375,11.0,16,4.0917657017707825
revision_v1_primary_v2_payload_fidelity_v2__a1fdbc0c21b5456594bd,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,10.09375,11.0,16,3.8778692483901978
revision_v1_primary_v2_payload_fidelity_v2__a21ef04580ae248c2df5,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.234375,8.0,16,4.128455214202404
revision_v1_primary_v2_payload_fidelity_v2__a2267f64af0335ca8e22,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.359375,5.0,10,2.56955374032259
revision_v1_primary_v2_payload_fidelity_v2__a23b328a713b6ba73304,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.125,8.0,16,4.028863772749901
revision_v1_primary_v2_payload_fidelity_v2__a23ffec5719a4615c5d4,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.391489361702128,5.0,8,2.665787640023739
revision_v1_primary_v2_payload_fidelity_v2__a2412b363e7c2442981d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.569444444444445,4.0,14,2.911022981007894
revision_v1_primary_v2_payload_fidelity_v2__a25771b3a96596f878b8,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.116959064327485,4.0,8,2.7825929686339976
revision_v1_primary_v2_payload_fidelity_v2__a2669f8bdd009b5b48f5,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,42,430.8809523809524,7.5,7589,4.501746756689889
revision_v1_primary_v2_payload_fidelity_v2__a277a5bb038c00758453,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.666666666666667,7.5,16,4.318284134070079
revision_v1_primary_v2_payload_fidelity_v2__a27862d41de527033255,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.859375,3.5,8,3.3763584792613983
revision_v1_primary_v2_payload_fidelity_v2__a2820526be20ec33f957,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,9.916666666666666,10.5,16,4.755643208821614
revision_v1_primary_v2_payload_fidelity_v2__a2841569ad1300c17f42,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.765625,9.0,15,5.179731383919716
revision_v1_primary_v2_payload_fidelity_v2__a2885a2a07da38d96884,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,9.46875,10.5,16,4.302074998617172
revision_v1_primary_v2_payload_fidelity_v2__a29151fc7317b060b7d4,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,10.03125,10.5,16,3.5202488005161285
revision_v1_primary_v2_payload_fidelity_v2__a29bc625fb037819632b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,4.625,4.0,10,3.6818055361509323
revision_v1_primary_v2_payload_fidelity_v2__a2b463227876ce95980c,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.421875,9.0,16,3.479328468441963
revision_v1_primary_v2_payload_fidelity_v2__a2c7d56671cbd40d9ba7,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.46875,9.0,16,4.125661879777908
revision_v1_primary_v2_payload_fidelity_v2__a2cab076380e3f4afcf9,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,9.59375,10.0,16,4.132186204195023
revision_v1_primary_v2_payload_fidelity_v2__a2cd19be0532bdcce855,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,47,323.3404255319149,42.0,3394,6.777012611957306
revision_v1_primary_v2_payload_fidelity_v2__a2d2f8192542adc6b575,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.9375,8.0,16,4.613739520311356
revision_v1_primary_v2_payload_fidelity_v2__a2d9a059fd34fd405919,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,25,47.0,8.0,389,4.770418472290039
revision_v1_primary_v2_payload_fidelity_v2__a2dd8706a22339abcd05,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.169590643274854,4.0,8,2.3430227536207053
revision_v1_primary_v2_payload_fidelity_v2__a2f6c2673f167c581ab8,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,7.2421875,7.0,16,2.9549495950341225
revision_v1_primary_v2_payload_fidelity_v2__a2fcc5d83d6ef1759b07,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,62,1645.774193548387,34.5,75262,4.693762575426409
revision_v1_primary_v2_payload_fidelity_v2__a308a8be1b7b118e1b32,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.125,8.0,16,3.345047026872635
revision_v1_primary_v2_payload_fidelity_v2__a3129859aaf031011cd9,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,171,3.9005847953216373,4.0,8,2.6610763003254494
revision_v1_primary_v2_payload_fidelity_v2__a32a857afd5988a22e26,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,7.4375,7.0,16,3.9195139557123184
revision_v1_primary_v2_payload_fidelity_v2__a333963846bd5e2e9434,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.116959064327485,4.0,8,2.4306689479894805
revision_v1_primary_v2_payload_fidelity_v2__a34c8abf2d0db9633c6d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.15625,4.0,8,2.9895372788111367
revision_v1_primary_v2_payload_fidelity_v2__a367423518f5ce151fb1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.046875,4.0,10,2.5010841488838196
revision_v1_primary_v2_payload_fidelity_v2__a36b476d6d3dbe836499,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,7.34375,7.0,16,4.368056699633598
revision_v1_primary_v2_payload_fidelity_v2__a371523c8f79c08f98ec,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,7.916666666666667,8.0,15,4.849811832110087
revision_v1_primary_v2_payload_fidelity_v2__a371bc01b42850093626,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,3.9166666666666665,4.0,8,2.5024451315402985
revision_v1_primary_v2_payload_fidelity_v2__a372f985a334be64a112,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,19,166.10526315789474,35.0,1102,5.878757326226485
revision_v1_primary_v2_payload_fidelity_v2__a38ad20d46585cc55ac3,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,10.5625,11.0,16,4.761546969413757
revision_v1_primary_v2_payload_fidelity_v2__a38c26aad785a8085ac4,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,27,46.333333333333336,5.0,462,3.7116107234248408
revision_v1_primary_v2_payload_fidelity_v2__a390eb0cf205359966ca,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,59,25.89830508474576,8.0,953,4.562527046365253
revision_v1_primary_v2_payload_fidelity_v2__a3918f072a47d07170dc,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,10.0,11.0,16,4.861817896366119
revision_v1_primary_v2_payload_fidelity_v2__a3a13959e8e1e2707bfe,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.59375,8.0,16,5.070503532886505
revision_v1_primary_v2_payload_fidelity_v2__a3a60464bcb2b66786cd,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.5078125,6.0,16,2.954497143626213
revision_v1_primary_v2_payload_fidelity_v2__a3b79adb827efce82822,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.128654970760234,4.0,8,2.799414300082023
revision_v1_primary_v2_payload_fidelity_v2__a3cb183f115cd5a96ac5,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.890625,4.0,8,2.490653544664383
revision_v1_primary_v2_payload_fidelity_v2__a3d261f06577fdd42e92,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.890625,9.0,16,2.9458467215299606
revision_v1_primary_v2_payload_fidelity_v2__a3d3ba3722f60565798d,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,34,22.794117647058822,8.5,429,3.856589850257425
revision_v1_primary_v2_payload_fidelity_v2__a3da3151588caf6c8955,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,57,77.75438596491227,9.0,3808,4.290190152954637
revision_v1_primary_v2_payload_fidelity_v2__a3e6525973e876415e7f,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,46,398.7173913043478,50.0,2233,5.8208229282627935
revision_v1_primary_v2_payload_fidelity_v2__a3e956c5cdffa68b65d4,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.234375,8.0,16,4.389209434390068
revision_v1_primary_v2_payload_fidelity_v2__a3ecd493195171059e2e,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,28,37.464285714285715,9.5,649,5.4158472163336615
revision_v1_primary_v2_payload_fidelity_v2__a3fcb470e9f63c780a37,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.5625,9.0,16,2.678078666329384
revision_v1_primary_v2_payload_fidelity_v2__a3fd55672ee1e1c25eba,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,23,426.17391304347825,8.0,8083,4.040919459384421
revision_v1_primary_v2_payload_fidelity_v2__a405df3ed034fd3475d2,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,20,38.5,11.0,250,4.52620689868927
revision_v1_primary_v2_payload_fidelity_v2__a4110d4ecdbe169933d1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.4296875,6.0,16,3.4071343056857586
revision_v1_primary_v2_payload_fidelity_v2__a41df7b3cf806a5607d1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.291666666666666,8.0,16,4.716587622960408
revision_v1_primary_v2_payload_fidelity_v2__a42170dd831b9d3c22d6,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.765625,9.0,15,4.316624321043491
revision_v1_primary_v2_payload_fidelity_v2__a421f6d613fa105e42e7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.375,4.0,14,3.722140351931254
revision_v1_primary_v2_payload_fidelity_v2__a423513472b3bbf3d678,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.40625,5.0,10,3.0215019434690475
revision_v1_primary_v2_payload_fidelity_v2__a42469d7e1944e3df253,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.0,7.5,16,5.249376595020294
revision_v1_primary_v2_payload_fidelity_v2__a4357d450119d8d08ac0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.461988304093567,4.0,8,2.9612815533465113
revision_v1_primary_v2_payload_fidelity_v2__a43c2314507f14340545,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,9.21875,9.0,16,4.4250542894005775
revision_v1_primary_v2_payload_fidelity_v2__a445ca74a5b0e8277aa4,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,4.979166666666667,4.0,10,3.306167701880137
revision_v1_primary_v2_payload_fidelity_v2__a4467d8bae845e15db14,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.953125,8.5,16,3.304462715983391
revision_v1_primary_v2_payload_fidelity_v2__a454f87b8fe47fcaede2,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.146198830409356,4.0,8,2.481923359876488
revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.734375,9.0,16,4.447045877575874
revision_v1_primary_v2_payload_fidelity_v2__a475ace8ead9582b86d3,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.015625,4.0,8,2.520717144012451
revision_v1_primary_v2_payload_fidelity_v2__a47aef32cc9cd6b3e24e,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,43,1493.1162790697674,51.0,36921,7.352835303129152
revision_v1_primary_v2_payload_fidelity_v2__a4961e1eef58ecd175ae,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.116959064327485,4.0,8,2.0062294508281506
revision_v1_primary_v2_payload_fidelity_v2__a49fc60d94da9bfde65f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.0,4.0,8,2.338235442401373
revision_v1_primary_v2_payload_fidelity_v2__a4a0f492d0e466afb881,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,7.1953125,7.0,16,3.0090851336717606
revision_v1_primary_v2_payload_fidelity_v2__a4a125da142241439b6e,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,7.90625,7.0,16,4.1624486297369
revision_v1_primary_v2_payload_fidelity_v2__a4a624f459039ba19ac9,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,59,97.84745762711864,9.0,5166,3.49578410488064
revision_v1_primary_v2_payload_fidelity_v2__a4a7ee552173f6d7cdfe,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.734375,9.0,16,4.229779228568077
revision_v1_primary_v2_payload_fidelity_v2__a4b4cfba7a876c1e86e0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,69,385.1304347826087,34.0,10508,4.9039928265239885
revision_v1_primary_v2_payload_fidelity_v2__a4bcb21265b75988cbb0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.309941520467836,4.0,8,3.2753501300923307
revision_v1_primary_v2_payload_fidelity_v2__a4dda187b61a89ea66f4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.170212765957447,4.0,8,1.9047576701387445
revision_v1_primary_v2_payload_fidelity_v2__a4e0672c46a346ce8fec,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,5.291666666666667,5.0,10,3.505514442920685
revision_v1_primary_v2_payload_fidelity_v2__a5091055293baa13574a,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.34375,4.0,10,2.5951320081949234
revision_v1_primary_v2_payload_fidelity_v2__a51e13a31a0fcbbcb3f0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,4.875,4.0,9,3.403985306620598
revision_v1_primary_v2_payload_fidelity_v2__a51e6e4448382b52ddd0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.453125,9.0,16,3.890127867460251
revision_v1_primary_v2_payload_fidelity_v2__a52349fae523383d9842,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,8.40625,8.0,16,3.2661578357219696
revision_v1_primary_v2_payload_fidelity_v2__a524424520f233c1a3eb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.40625,11.0,16,3.6845599114894867
revision_v1_primary_v2_payload_fidelity_v2__a52d8b7f2405cd44c519,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,24,126.375,9.5,812,5.3913339376449585
revision_v1_primary_v2_payload_fidelity_v2__a534649ef553d72dd4d0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.538011695906433,5.0,8,2.2842010921902127
revision_v1_primary_v2_payload_fidelity_v2__a53d134ec75eb9489194,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,9.09375,9.0,16,4.4832683727145195
revision_v1_primary_v2_payload_fidelity_v2__a560132fcc095e38a0af,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.125,4.0,14,2.7003449466493397
revision_v1_primary_v2_payload_fidelity_v2__a579797ea5decb2a3b1c,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,12,389.75,99.0,2598,5.5292350848515825
revision_v1_primary_v2_payload_fidelity_v2__a57ad4f13d04be1417a4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.7421875,7.0,16,2.484431639313698
revision_v1_primary_v2_payload_fidelity_v2__a588ae80eb0b6e751bd5,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,6.5,5.5,14,5.027181466420491
revision_v1_primary_v2_payload_fidelity_v2__a58936a087a64a5286e4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,3.888888888888889,4.0,8,1.8335536153692948
revision_v1_primary_v2_payload_fidelity_v2__a58c3d6f9664ed1cfc26,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,68,200.9558823529412,41.5,1406,5.909518964150372
revision_v1_primary_v2_payload_fidelity_v2__a58fb620c7a3a09f3ff0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,40,339.175,25.0,10552,4.411580294370651
revision_v1_primary_v2_payload_fidelity_v2__a597560ebfcaa7cd9a35,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,33,12.121212121212121,6.0,127,3.6813807053999468
revision_v1_primary_v2_payload_fidelity_v2__a5b16d12d27aa3629934,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.046875,4.0,8,4.467810735106468
revision_v1_primary_v2_payload_fidelity_v2__a5bc25cb3be06c753813,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.16374269005848,4.0,8,2.3242025765759204
revision_v1_primary_v2_payload_fidelity_v2__a5bd643efae06ecb1746,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.46875,9.0,16,4.001955568790436
revision_v1_primary_v2_payload_fidelity_v2__a5c8b015041e28cd5641,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,8.166666666666666,6.5,16,4.100805401802063
revision_v1_primary_v2_payload_fidelity_v2__a5d6a3b3c5280ffcdcdf,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.75,9.0,16,4.664518743753433
revision_v1_primary_v2_payload_fidelity_v2__a5dc0f18b780483d7ddd,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.104651162790698,4.0,8,3.1972784885140353
revision_v1_primary_v2_payload_fidelity_v2__a5e948c559dc35fff958,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.3391812865497075,4.0,8,2.7947993250618204
revision_v1_primary_v2_payload_fidelity_v2__a5ed4038d75e0189117c,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.453125,8.0,16,5.508339084684849
revision_v1_primary_v2_payload_fidelity_v2__a602277adc92711d7168,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.5546875,6.0,16,2.9394162707030773
revision_v1_primary_v2_payload_fidelity_v2__a628e30e16b86aa9b7e5,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,10.09375,11.0,16,3.995263397693634
revision_v1_primary_v2_payload_fidelity_v2__a62a2854e6b7b17e1465,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,33,18.363636363636363,9.0,222,5.74857911196622
revision_v1_primary_v2_payload_fidelity_v2__a62f12b2a1f13040c8fb,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,4.583333333333333,4.0,10,3.1549375454584756
revision_v1_primary_v2_payload_fidelity_v2__a631cf37affefea20006,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.298245614035087,4.0,8,3.0342381767362183
revision_v1_primary_v2_payload_fidelity_v2__a6424015d954cc5eb348,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.3515625,5.0,10,2.5169825330376625
revision_v1_primary_v2_payload_fidelity_v2__a6970635ce862f5de728,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,9.078125,8.0,16,4.613269791007042
revision_v1_primary_v2_payload_fidelity_v2__a6a15ce754b237422d84,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,21,67.76190476190476,7.0,649,4.626108169555664
revision_v1_primary_v2_payload_fidelity_v2__a6a7bcfe9a7efcc4751b,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,9.609375,11.5,16,3.718266412615776
revision_v1_primary_v2_payload_fidelity_v2__a6ac97add887451d8cc1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.6484375,6.0,16,3.605877999216318
revision_v1_primary_v2_payload_fidelity_v2__a6aed0a4e79d976a9e17,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,9.333333333333334,8.0,16,4.622238755226135
revision_v1_primary_v2_payload_fidelity_v2__a6b041980b86eec5910c,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,50,743.62,27.5,13374,6.586979196071625
revision_v1_primary_v2_payload_fidelity_v2__a6b4bd3685ffd314bd0a,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,10.03125,10.5,16,3.8255704045295715
revision_v1_primary_v2_payload_fidelity_v2__a6bbaae033e3d63c7f18,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.6484375,6.0,16,3.8997661024332047
revision_v1_primary_v2_payload_fidelity_v2__a6bfde6f9e1d8daea96b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.011627906976744,4.0,8,2.5941683525262875
revision_v1_primary_v2_payload_fidelity_v2__a6c09be5ff2d8cbf1dd6,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.3515625,6.0,16,3.3264118283987045
revision_v1_primary_v2_payload_fidelity_v2__a6c6902b2e3a53f8694b,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.5546875,6.0,16,3.6289183981716633
revision_v1_primary_v2_payload_fidelity_v2__a6e56f299da4f4aabc59,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.357446808510638,4.0,8,2.38817839115224
revision_v1_primary_v2_payload_fidelity_v2__a6f94ec2639088ad2331,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.86046511627907,4.0,8,3.962001556573912
revision_v1_primary_v2_payload_fidelity_v2__a6fed6a5494dd4a9a728,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,6.671875,6.0,16,3.5134353637695312
revision_v1_primary_v2_payload_fidelity_v2__a7081e517fe342524276,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,3.9005847953216373,4.0,8,2.6768988447579725
revision_v1_primary_v2_payload_fidelity_v2__a717c3f2c30d5ac0c932,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,5.25,5.0,10,4.383867760499318
revision_v1_primary_v2_payload_fidelity_v2__a71dae601325a6c4bda0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,59,45.271186440677965,9.0,1966,3.8343232849896967
revision_v1_primary_v2_payload_fidelity_v2__a7520962ef6a71ff5974,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,3.9941520467836256,4.0,8,1.8971082453142132
revision_v1_primary_v2_payload_fidelity_v2__a75663270c82dcb98117,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,22,672.2727272727273,10.0,8025,4.5499455386942085
