outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,replay_mode_scope,transformation_id_scope,mitigation_id_scope,language_scope,representation_name_scope,codec_id_scope,alphabet_size_B_scope,segmented_scope,token_filter_scope,tail_policy_scope,leadin_tokens_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,protocol_contract_revision,result_schema_revision,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,exact_rank_replay_diagnostic_only,effect_type,risk_difference,risk_ratio,odds_ratio_haldane_anscombe,p_value_raw,test,p_value_holm,p_value_bh,model_id_scope,prompt_category_scope,payload_class_scope,hedges_g,topic_schedule_scope,segment_size_ranks_scope,view_scope,protocol_variant_scope
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,0.15812457509639435,0.1623447446686512,-0.004220169572256849,-0.0259187118745929,0.017107863781278716,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,paraphrase,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.7006812573206163,paired_t,1.0,1.0,,,,-0.05492808800695147,,,transformed_full_message,
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.15812457509639435,0.14087319422415392,0.01725138087224043,-0.001710272700472477,0.036560406912131076,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,paraphrase,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.10178499354126586,paired_t,1.0,0.22288508634129775,,,,0.23702139527839802,,,transformed_full_message,
tfidf_prompt_similarity,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.1623447446686512,0.14087319422415392,0.021471550444497278,0.001264465063066498,0.04044223638771514,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,paraphrase,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.03697024094447001,paired_t,1.0,0.08830452542229225,,,,0.3049437238519405,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,58.83216127997438,60.73270941309309,-1.9005481331187113,-7.643741626759107,3.2249163709335966,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.5176858433837072,paired_t,1.0,0.8923328702335307,,,,-0.09257419845994909,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,58.83216127997438,58.457261716255324,0.37489956371905464,-6.212699747870361,5.255858669483896,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.9006198996118613,paired_t,1.0,1.0,,,,0.017831538559863986,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,60.73270941309309,58.457261716255324,2.275447696837766,-2.0745628704976835,6.132384731157833,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.27187664156637836,paired_t,1.0,0.5310034538386927,,,,0.15790085628080688,,,transformed_full_message,
repeated_bigram_fraction,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,0.0822352204249789,0.06628613209816316,0.01594908832681574,-0.018334572582600614,0.04894737868232628,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.3604830269736712,paired_t,1.0,0.6662428611359046,,,,0.131151991193769,,,transformed_full_message,
repeated_bigram_fraction,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.0822352204249789,0.042315964262797934,0.03991925616218096,0.012155139098146021,0.0713042450064216,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.012221905803126558,paired_t,1.0,0.031011164387085656,,,,0.37015631936399945,,,transformed_full_message,
repeated_bigram_fraction,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.06628613209816316,0.042315964262797934,0.023970167835365222,-0.0032291398346840383,0.05328292178721899,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.10664251644441337,paired_t,1.0,0.23246732113979382,,,,0.2336262050231169,,,transformed_full_message,
surface_flag_total,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,5.916666666666667,0.9583333333333334,4.958333333333334,1.3333333333333333,10.79635416666664,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.07326057835240918,paired_t,1.0,0.16442620887140338,,,,0.26021399565279824,,,transformed_full_message,
surface_flag_total,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,5.916666666666667,0.4791666666666667,5.4375,1.8541666666666667,11.416666666666666,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.05254936206110964,paired_t,1.0,0.12083084262418445,,,,0.28246997242456956,,,transformed_full_message,
surface_flag_total,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.9583333333333334,0.4791666666666667,0.4791666666666667,0.020833333333333332,0.9375,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.05171607092954902,paired_t,1.0,0.11896104374848421,,,,0.2835142354150423,,,transformed_full_message,
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,0.18156757670881532,0.15015604051392295,0.03141153619489237,0.002969758531691518,0.05705675107912609,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.02637331640851999,paired_t,1.0,0.06423879457989588,,,,0.3256441105687835,,,transformed_full_message,
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.18156757670881532,0.14104767073113103,0.04051990597768429,0.018555654402741956,0.06227573081232122,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.0007478713233302506,paired_t,1.0,0.0021985165917711453,,,,0.5122718208613349,,,transformed_full_message,
tfidf_prompt_similarity,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.15015604051392295,0.14104767073113103,0.00910836978279192,-0.01052379224969766,0.02796593558078587,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,quote_conversion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.3604966445104658,paired_t,1.0,0.6662428611359046,,,,0.1311482393657625,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,58.37507681059475,60.790243058693726,-2.415166248098977,-8.628568425988389,2.881172429268914,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.414506717046375,paired_t,1.0,0.7460111760840723,,,,-0.11692386674859725,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,58.37507681059475,58.5582535048113,-0.1831766942165487,-6.285574671002903,5.371797103889647,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.9519219973155428,paired_t,1.0,1.0,,,,-0.008608815416807079,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,60.790243058693726,58.5582535048113,2.2319895538824284,-1.7118634284875538,6.124657470488975,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.2804342728620997,paired_t,1.0,0.5444807254453242,,,,0.15507658522619672,,,transformed_full_message,
repeated_bigram_fraction,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,0.0764372064703074,0.062023573384096586,0.014413633086210811,-0.020126055714060467,0.045555597567997125,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.41048406226313305,paired_t,1.0,0.7394517993795878,,,,0.11794191777773076,,,transformed_full_message,
repeated_bigram_fraction,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.0764372064703074,0.03703153554644948,0.03940567092385792,0.011387792259270104,0.07011522228991855,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.012346620986620541,paired_t,1.0,0.031297863915505306,,,,0.3695891802582677,,,transformed_full_message,
repeated_bigram_fraction,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.062023573384096586,0.03703153554644948,0.024992037837647106,-0.0014355483210439512,0.055435861007106076,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.08849285593647689,paired_t,1.0,0.196525253476652,,,,0.24704719241174544,,,transformed_full_message,
surface_flag_total,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,6.229166666666667,1.2916666666666667,4.9375,1.3536458333333343,10.667187499999997,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.07254424259809353,paired_t,1.0,0.16306600179594266,,,,0.2608881014013818,,,transformed_full_message,
surface_flag_total,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,6.229166666666667,0.8125,5.416666666666667,1.9166666666666667,11.4375,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.05145817579181993,paired_t,1.0,0.1185522600829073,,,,0.28384036819889336,,,transformed_full_message,
surface_flag_total,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,1.2916666666666667,0.8125,0.47916666666666674,-0.041666666666666664,1.0208333333333333,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.07837929857923182,paired_t,1.0,0.1751171786163872,,,,0.25555243826202323,,,transformed_full_message,
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,0.17987446022663542,0.14685608148537144,0.03301837874126398,0.006141489335486303,0.058976226678050865,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.018560047402761147,paired_t,1.0,0.04606131780945422,,,,0.34638798467723675,,,transformed_full_message,
tfidf_prompt_similarity,model_id,llama3_8b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.17987446022663542,0.13829012026957047,0.04158433995706495,0.020046903053497194,0.0628155848249781,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.00045313782869568005,paired_t,1.0,0.0013885270046146382,,,,0.5356673226688542,,,transformed_full_message,
tfidf_prompt_similarity,model_id,mistral_7b_instruct_v0_3_q4_k_m,qwen2_5_7b_instruct_q4_k_m,payload,paired_payload,48,48,48,48,0.14685608148537144,0.13829012026957047,0.008565961215800971,-0.011328778707331984,0.027350806833243493,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,token_deletion,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.39641136067968574,paired_t,1.0,0.7169347972659516,,,,0.12155255605295803,,,transformed_full_message,
flesch_reading_ease_heuristic,model_id,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,payload,paired_payload,48,48,48,48,51.330989414602186,49.52255739938051,1.8084320152216762,-8.92897760586765,12.479037469169434,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,transformed_text_retokenized,truncation,,en,hex_nibble,hex_nibble,,,,,,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.7423246429087461,paired_t,1.0,1.0,,,,0.046969746075805084,,,transformed_full_message,
