plan_id,pairing_unit_id,experiment,model_id,quantization,payload_class,representation_name,source_codec_id,prompt_template_id,payload_index,payload_name,gate_level,threshold_source,label,population,generation_method,trial_status,generation_required,random_seed,reference_same_payload_row_id,reference_same_payload_pair_id,reference_same_payload_trial_id,reference_prompt_template_id,exact_v2_baseline_compatible,unavailable_reuse_reason,source_row_id,source_trial_id,fixed_payload_maximum_length_rule,fixed_token_budget_rule,control_length_rule
entropy_trial__818050c05d59606f8d01e464,entropy_pair__e5d9017f9dca1d1bc2d9aa80,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_ed25519_signature_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2144635773028845453,detector_pair__fe074ed87922f104bf9d97eb__ordinary_control,detector_pair__fe074ed87922f104bf9d97eb,revision_v1_primary_v2_payload_fidelity_v2__6c25e7e1afe204e154da,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__81c6bcfaf62bcd9ea9cb3eb8,entropy_pair__b3f53cfbffd0025998f04fef,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_hmac_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2333326478550399228,detector_pair__9eb58eb9e422d2713e8beb6a__ordinary_control,detector_pair__9eb58eb9e422d2713e8beb6a,revision_v1_primary_v2_payload_fidelity_v2__d54c0b4d73c4f19b3acd,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__821a3cbd53fb9799adbdece6,entropy_pair__5597c28df7d1c99274b21ee9,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2046041948520386556,detector_pair__51fc5838244f25690ea2bdf2__ordinary_control,detector_pair__51fc5838244f25690ea2bdf2,revision_v1_primary_v2_payload_fidelity_v2__5b63d24865f60c2f537a,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__82b8f68e4b10b674c8c8ea0a,entropy_pair__890b792e217475e5907fce5e,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,421121437113506947,detector_pair__8d329f5e7ee8b4d64e43c92f__rankcloak,detector_pair__8d329f5e7ee8b4d64e43c92f,revision_v1_primary_v2_payload_fidelity_v2__e400beff887e1b1c5515,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__82ca153b19e1c17899751e61,entropy_pair__9e4f39be7a65d40255ba8c1e,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_uuid_v4_003,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,5961167908891933235,detector_pair__992e55c848fe3c7799463605__rankcloak,detector_pair__992e55c848fe3c7799463605,revision_v1_primary_v2_payload_fidelity_v2__aa0f97559d1a670bae0f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8391237d515431e472c3e880,entropy_pair__48e3a4186829f73eb581ed40,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8236820245403263751,detector_pair__b51b0da5e46438ade6e09d53__ordinary_control,detector_pair__b51b0da5e46438ade6e09d53,revision_v1_primary_v2_payload_fidelity_v2__12ad327da0d98da04364,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__83f8761c3b4ee1a422be7354,entropy_pair__f30114a19ec886c319592038,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2892284717405429557,detector_pair__04de63d99a2a132c59282ded__ordinary_control,detector_pair__04de63d99a2a132c59282ded,revision_v1_primary_v2_payload_fidelity_v2__97787d9bae7e5dfad357,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__84be257ae418f7b07f99e9c5,entropy_pair__f2f0065c6c3afa4938d1500d,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,105373668605615519,detector_pair__8094198879f5908c9d57a7a0__ordinary_control,detector_pair__8094198879f5908c9d57a7a0,revision_v1_primary_v2_payload_fidelity_v2__fa3c2e3087bb30496362,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__84e499bbba863d67f2d2f852,entropy_pair__a0aaa7c00b4253c2dbbc2daf,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2980489930678764251,detector_pair__e8df7a445bb8ba35556abc28__ordinary_control,detector_pair__e8df7a445bb8ba35556abc28,revision_v1_primary_v2_payload_fidelity_v2__e1372b2968cb7842b3c1,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__85426c4b6948d191b1abcaf6,entropy_pair__19f512beb897cdf3f465cdac,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_token_128_bit_hex_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,4553063602881317957,detector_pair__162e213961770c682b7fb98e__rankcloak,detector_pair__162e213961770c682b7fb98e,revision_v1_primary_v2_payload_fidelity_v2__2322db7cf56ce5816590,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8567bc1450fe4546145152c7,entropy_pair__9a9a5d216b5683dbc91d1edf,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6568549618488045455,detector_pair__a85d0784a70ec30047f6a0e9__ordinary_control,detector_pair__a85d0784a70ec30047f6a0e9,revision_v1_primary_v2_payload_fidelity_v2__195a5b44d1ae54113db3,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__85c4edaf7788eb82db1208ed,entropy_pair__9b9d06a101c4c59bbdef680b,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2018043411991448867,detector_pair__6c39daf0a9f431301e20eb29__ordinary_control,detector_pair__6c39daf0a9f431301e20eb29,revision_v1_primary_v2_payload_fidelity_v2__826c6fb9c58d4501c5ea,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__86030d372f037ccc3761fd35,entropy_pair__a89f07d4799d994cd0259e94,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5188762349007521511,detector_pair__ec0778bbbb90ca804cb8012f__ordinary_control,detector_pair__ec0778bbbb90ca804cb8012f,revision_v1_primary_v2_payload_fidelity_v2__993933dbd74afe7f9fee,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__86f44beee4c1c4079049f723,entropy_pair__5f8b5aef40e9fb53276b4765,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,822364738855935183,detector_pair__3683445b82677cac9f488733__rankcloak,detector_pair__3683445b82677cac9f488733,revision_v1_primary_v2_payload_fidelity_v2__3173742cea236da8cc13,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__87043c6f0bb9e31872025042,entropy_pair__5358cdedd4a4c44fb6138591,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6586577601993441592,detector_pair__d16cf1cfa2a9e8912b88e0e8__ordinary_control,detector_pair__d16cf1cfa2a9e8912b88e0e8,revision_v1_primary_v2_payload_fidelity_v2__1d3c3b0f5875d780ce9f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__881448854883b9e878748611,entropy_pair__78930a042c55f7166bb1440f,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8341217651965057711,detector_pair__02693c143b43050fa03d9f97__ordinary_control,detector_pair__02693c143b43050fa03d9f97,revision_v1_primary_v2_payload_fidelity_v2__d66425229d12c0c95b3f,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__888e886f4065c8758c50c63b,entropy_pair__c80826fcf3c89a182014e56e,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2502033228201857121,detector_pair__6a1b34cc78f961dda0fe8eda__ordinary_control,detector_pair__6a1b34cc78f961dda0fe8eda,revision_v1_primary_v2_payload_fidelity_v2__0eb44fbfa2f9edd399da,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__8a1499079ad6fa7d0783568d,entropy_pair__7f7bbf6ef96e78ca86a2aa61,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,9083772229485423182,detector_pair__0428132c904c1149a623fc85__rankcloak,detector_pair__0428132c904c1149a623fc85,revision_v1_primary_v2_payload_fidelity_v2__7ca6fb7e4e38d16af1de,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8a3a9b63031d734f6d4581ff,entropy_pair__a46fb100b9918729fca392eb,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8047142936697267973,detector_pair__ec0778bbbb90ca804cb8012f__ordinary_control,detector_pair__ec0778bbbb90ca804cb8012f,revision_v1_primary_v2_payload_fidelity_v2__993933dbd74afe7f9fee,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__8a4fb5386d05d3b09ee4b5b8,entropy_pair__feb37feef5a8d327bd9fe3a3,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,8452542509477887176,detector_pair__02693c143b43050fa03d9f97__rankcloak,detector_pair__02693c143b43050fa03d9f97,revision_v1_primary_v2_payload_fidelity_v2__d66425229d12c0c95b3f,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8adc07768d0e92bc2bf17313,entropy_pair__4ecccdb5ec87542af1ed4889,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_token_128_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,497626358017812211,detector_pair__0e98128bc4e9cda4669cb5b9__ordinary_control,detector_pair__0e98128bc4e9cda4669cb5b9,revision_v1_primary_v2_payload_fidelity_v2__b11f024dcb1529407c77,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__8ae33f1ca1ca7a5104ec5e65,entropy_pair__d8948d02b8291a08f7fd30d1,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6535522587512821016,detector_pair__00055c3d167dc6bc61868d7b__ordinary_control,detector_pair__00055c3d167dc6bc61868d7b,revision_v1_primary_v2_payload_fidelity_v2__18296444fe3d337e200d,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__8aee3f48293ad5394ea38525,entropy_pair__b0f07156a8cda452600523d8,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,hmac_sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,4404796953144513538,detector_pair__022a17e29dc4a2ef4bfa7855__rankcloak,detector_pair__022a17e29dc4a2ef4bfa7855,revision_v1_primary_v2_payload_fidelity_v2__59faf020d634f1007c1c,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8b03091eaa0f3ddec24498a4,entropy_pair__efe13a2dc22ce19f60f08b1c,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,5891510168436388645,detector_pair__98dcb0694c053773e693b758__rankcloak,detector_pair__98dcb0694c053773e693b758,revision_v1_primary_v2_payload_fidelity_v2__c4da5dfea94c634dbe60,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__8b07ddc8f5f78a2075cac91d,entropy_pair__ddc8e96304583045cbbec0bf,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,8363779471589819864,detector_pair__6c39daf0a9f431301e20eb29__rankcloak,detector_pair__6c39daf0a9f431301e20eb29,revision_v1_primary_v2_payload_fidelity_v2__826c6fb9c58d4501c5ea,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
