evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,text_view,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7619047619047619,,0.7619047619047619,1,100,0.7619047619047619,0.7619047619047619,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7017543859649122,,0.7017543859649122,1,100,0.7017543859649122,0.7017543859649122,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9,,0.9,1,100,0.9,0.9,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8571428571428571,,0.8571428571428571,1,100,0.8571428571428571,0.8571428571428571,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.85,,0.85,1,100,0.85,0.85,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8771929824561403,,0.8771929824561403,1,100,0.8771929824561403,0.8771929824561403,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7894736842105263,,0.7894736842105263,1,100,0.7894736842105263,0.7894736842105263,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.625,,0.625,1,100,0.625,0.625,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.44214876033057854,,0.44214876033057854,1,100,0.44214876033057854,0.44214876033057854,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7727272727272727,,0.7727272727272727,1,100,0.7727272727272727,0.7727272727272727,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5445205479452054,,0.5445205479452054,1,100,0.5445205479452054,0.5445205479452054,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7708333333333334,,0.7708333333333334,1,100,0.7708333333333334,0.7708333333333334,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9259259259259259,,0.9259259259259259,1,100,0.9259259259259259,0.9259259259259259,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7542372881355932,,0.7542372881355932,1,100,0.7542372881355932,0.7542372881355932,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8636363636363636,,0.8636363636363636,1,100,0.8636363636363636,0.8636363636363636,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.75,,0.75,1,100,0.75,0.75,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7586206896551724,,0.7586206896551724,1,100,0.7586206896551724,0.7586206896551724,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.41604010025062654,,0.41604010025062654,1,100,0.41604010025062654,0.41604010025062654,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5844155844155844,,0.5844155844155844,1,100,0.5844155844155844,0.5844155844155844,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.684931506849315,,0.684931506849315,1,100,0.684931506849315,0.684931506849315,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7450980392156863,,0.7450980392156863,1,100,0.7450980392156863,0.7450980392156863,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7021276595744681,,0.7021276595744681,1,100,0.7021276595744681,0.7021276595744681,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8947368421052632,,0.8947368421052632,1,100,0.8947368421052632,0.8947368421052632,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.875,,0.875,1,100,0.875,0.875,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.875,,0.875,1,100,0.875,0.875,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8301886792452831,,0.8301886792452831,1,100,0.8301886792452831,0.8301886792452831,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8301886792452831,,0.8301886792452831,1,100,0.8301886792452831,0.8301886792452831,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.872093023255814,,0.872093023255814,1,100,0.872093023255814,0.872093023255814,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.872093023255814,,0.872093023255814,1,100,0.872093023255814,0.872093023255814,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9230769230769231,,0.9230769230769231,1,100,0.9230769230769231,0.9230769230769231,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9230769230769231,,0.9230769230769231,1,100,0.9230769230769231,0.9230769230769231,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8723404255319149,,0.8723404255319149,1,100,0.8723404255319149,0.8723404255319149,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6213592233009708,,0.6213592233009708,1,100,0.6213592233009708,0.6213592233009708,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9,,0.9,1,100,0.9,0.9,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9230769230769231,,0.9230769230769231,1,100,0.9230769230769231,0.9230769230769231,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7706422018348624,,0.7706422018348624,1,100,0.7706422018348624,0.7706422018348624,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8888888888888888,,0.8888888888888888,1,100,0.8888888888888888,0.8888888888888888,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5571428571428572,,0.5571428571428572,1,100,0.5571428571428572,0.5571428571428572,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8958333333333334,,0.8958333333333334,1,100,0.8958333333333334,0.8958333333333334,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6581818181818182,,0.6581818181818182,1,100,0.6581818181818182,0.6581818181818182,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8174603174603174,,0.8174603174603174,1,100,0.8174603174603174,0.8174603174603174,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9629629629629629,,0.9629629629629629,1,100,0.9629629629629629,0.9629629629629629,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9629629629629629,,0.9629629629629629,1,100,0.9629629629629629,0.9629629629629629,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9272727272727272,,0.9272727272727272,1,100,0.9272727272727272,0.9272727272727272,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6839080459770115,,0.6839080459770115,1,100,0.6839080459770115,0.6839080459770115,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9545454545454546,,0.9545454545454546,1,100,0.9545454545454546,0.9545454545454546,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9545454545454546,,0.9545454545454546,1,100,0.9545454545454546,0.9545454545454546,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7755102040816326,,0.7755102040816326,1,100,0.7755102040816326,0.7755102040816326,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7755102040816326,,0.7755102040816326,1,100,0.7755102040816326,0.7755102040816326,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8448275862068966,,0.8448275862068966,1,100,0.8448275862068966,0.8448275862068966,0,0.95,forced_span,
