row_id,pair_id,payload_group_id,normalized_text_sha256,dedup_cluster_id,partition,label,model_id,codec_id,payload_class,prompt_template_id
detector_pair__a839e5c3d18abce17ec616a5__ordinary_control,detector_pair__a839e5c3d18abce17ec616a5,revision_v1_aes256_gcm_base64_018,c6ea2b94aa20c7d9a716df410c66bc5ba92af4b6c67c266bd2c4612e5ff16842,dedup-cluster-c3679987858e0d620538e437,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,professional_schedule_note
detector_pair__a839e5c3d18abce17ec616a5__rankcloak,detector_pair__a839e5c3d18abce17ec616a5,revision_v1_aes256_gcm_base64_018,e039ac4b046b375d595c286fd2c82766e8911de3451c9035314da47357824fb9,dedup-cluster-c3679987858e0d620538e437,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,professional_schedule_note
detector_pair__a84371cc636debf8f2a0d5c0__ordinary_control,detector_pair__a84371cc636debf8f2a0d5c0,revision_v1_sha256_hex_045,b0003ac12674c29bb6bf672c73c8bd4081547cb6e864717225aafe91ece787e2,dedup-cluster-51612ff886a1985457334a6f,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,explain_weather_pattern
detector_pair__a84371cc636debf8f2a0d5c0__rankcloak,detector_pair__a84371cc636debf8f2a0d5c0,revision_v1_sha256_hex_045,201886b2aff122eaa2e3f0da6ee51502876682d594e776ec39e3d34742218c13,dedup-cluster-51612ff886a1985457334a6f,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,explain_weather_pattern
detector_pair__a84490813e22400483d58d19__ordinary_control,detector_pair__a84490813e22400483d58d19,revision_v1_nonce_96_bit_hex_003,40e8f77292fe3a255d8a612453e3e146a5bd59128575dfc89f2f61cf11764a83,dedup-cluster-9795d6040c277941676a455e,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,professional_schedule_note
detector_pair__a84490813e22400483d58d19__rankcloak,detector_pair__a84490813e22400483d58d19,revision_v1_nonce_96_bit_hex_003,a6ba2068393e771d49d661f382d13a00786564a9c6baa595a91134c21d0658bd,dedup-cluster-9795d6040c277941676a455e,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,professional_schedule_note
detector_pair__a84ddc8408e9ef33605b5388__ordinary_control,detector_pair__a84ddc8408e9ef33605b5388,revision_v1_ed25519_signature_base64_011,11d9cc8e0fc74103c219f50483061e099ac2c10be87f5e58833d0b7e1fce4edc,dedup-cluster-a66afc9b25c5890a041c104a,test,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_neighborhood_chat
detector_pair__a84ddc8408e9ef33605b5388__rankcloak,detector_pair__a84ddc8408e9ef33605b5388,revision_v1_ed25519_signature_base64_011,d17735cb8b28d01bcb0cedcdc93e39a9c93e9df1837c17182228294ceac640e5,dedup-cluster-a66afc9b25c5890a041c104a,test,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_neighborhood_chat
detector_pair__a855d18f931ffd8a30f63e36__ordinary_control,detector_pair__a855d18f931ffd8a30f63e36,revision_v1_nonce_96_bit_hex_048,d7b492f12581cc89c8b94ced1f78e2c54eed0a3b4b4554d3573688281c0f2a24,dedup-cluster-860f29e67b6cb940e356f2ba,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,narrative_small_discovery
detector_pair__a855d18f931ffd8a30f63e36__rankcloak,detector_pair__a855d18f931ffd8a30f63e36,revision_v1_nonce_96_bit_hex_048,f8467927e9feeb605cdf4502e20cd01ee9d8e44c1015726947a245bafafee8a4,dedup-cluster-860f29e67b6cb940e356f2ba,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,narrative_small_discovery
detector_pair__a85d0784a70ec30047f6a0e9__ordinary_control,detector_pair__a85d0784a70ec30047f6a0e9,revision_v1_ed25519_signature_base64_003,8aaddfc45d83f6fc63408b0a5025ac54ca03fdd40566209345e263606594aff5,dedup-cluster-eb4a9e676533f32ebcf1a3d5,test,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,narrative_local_walk
detector_pair__a85d0784a70ec30047f6a0e9__rankcloak,detector_pair__a85d0784a70ec30047f6a0e9,revision_v1_ed25519_signature_base64_003,b5eb62767432eecc427d60638e0e12b010014231496f4e56ce049d837813c29e,dedup-cluster-eb4a9e676533f32ebcf1a3d5,test,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,narrative_local_walk
detector_pair__a862c4a5441a1dbb0ce796eb__ordinary_control,detector_pair__a862c4a5441a1dbb0ce796eb,revision_v1_hmac_sha256_hex_046,c9be535ea48dc5297ad1b680b7fccd29172c75117873883045db9d4564d85e34,dedup-cluster-f4c37670622213f8f7284467,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,professional_schedule_note
detector_pair__a862c4a5441a1dbb0ce796eb__rankcloak,detector_pair__a862c4a5441a1dbb0ce796eb,revision_v1_hmac_sha256_hex_046,2ae5660482b176c6375e60977a0e081dc938e73355390561586601e7d67d6689,dedup-cluster-f4c37670622213f8f7284467,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,professional_schedule_note
detector_pair__a8683bf3f3b2e4c846133875__ordinary_control,detector_pair__a8683bf3f3b2e4c846133875,revision_v1_sha256_hex_026,2a20e005d6cb76f8f3b2cc92c27e5a9c599e280fd2470fdce3584553502068d2,dedup-cluster-58ca8ceb2539f670c4e1a986,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,forum_purchase_advice
detector_pair__a8683bf3f3b2e4c846133875__rankcloak,detector_pair__a8683bf3f3b2e4c846133875,revision_v1_sha256_hex_026,523196683de584d4bbc2af21de0666c7e1f7b987c1e54df0afcdfa7505d30491,dedup-cluster-58ca8ceb2539f670c4e1a986,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,forum_purchase_advice
detector_pair__a880d627803eb13c289bf33f__ordinary_control,detector_pair__a880d627803eb13c289bf33f,revision_v1_hmac_sha256_hex_039,7cf175eaf5fff5814e6b102f2ea66b4d0f17f44ca8be2e838a27d85a67fa4f2b,dedup-cluster-db4aabf02590b0cf6f175c04,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,casual_weekend_chat
detector_pair__a880d627803eb13c289bf33f__rankcloak,detector_pair__a880d627803eb13c289bf33f,revision_v1_hmac_sha256_hex_039,126049d67a1bf99e9a38b084675c5386ce798508da7b5eb04ffa52716c808155,dedup-cluster-db4aabf02590b0cf6f175c04,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,casual_weekend_chat
detector_pair__a884d2c8e0410ed167aec4df__ordinary_control,detector_pair__a884d2c8e0410ed167aec4df,revision_v1_hmac_sha256_hex_047,9117308477ae9aac81b004b7ee990ef36a2566c1b8b29b251e783294bccf3dd1,dedup-cluster-ec7757362682f43221c8e6e9,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,professional_project_update
detector_pair__a884d2c8e0410ed167aec4df__rankcloak,detector_pair__a884d2c8e0410ed167aec4df,revision_v1_hmac_sha256_hex_047,07faac9d908116088894de7ebfbd381efbc953575c63107e04e050a40c34c368,dedup-cluster-ec7757362682f43221c8e6e9,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,professional_project_update
detector_pair__a89a023cebd9a821e83ce585__ordinary_control,detector_pair__a89a023cebd9a821e83ce585,revision_v1_sha256_hex_032,99a13070ab4c03186cec732575b9702442858aab40e628d51e69968adca68dfb,dedup-cluster-172137bb97b31f4b7db6b7ae,train,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,procedure_simple_meal
detector_pair__a89a023cebd9a821e83ce585__rankcloak,detector_pair__a89a023cebd9a821e83ce585,revision_v1_sha256_hex_032,b8514e8e9423c22ffcbea86c5d8cf044df82250ddfd9901d66b7dc21e1ca6c92,dedup-cluster-172137bb97b31f4b7db6b7ae,train,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,procedure_simple_meal
detector_pair__a8a98466dc69c16be0377f06__ordinary_control,detector_pair__a8a98466dc69c16be0377f06,revision_v1_token_128_bit_hex_011,487e3bd3eeeca45b88e3bc02923a494ee833046623061b70add5d0d87f30b325,dedup-cluster-65013d8ab56fb66bbe2528d5,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,narrative_small_discovery
detector_pair__a8a98466dc69c16be0377f06__rankcloak,detector_pair__a8a98466dc69c16be0377f06,revision_v1_token_128_bit_hex_011,ab9382d44ec120ef5b6e23405a693903b199a89f032112647066082910aaeafc,dedup-cluster-65013d8ab56fb66bbe2528d5,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,narrative_small_discovery
detector_pair__a8aafcf8372ae94cb25479b5__ordinary_control,detector_pair__a8aafcf8372ae94cb25479b5,revision_v1_uuid_v4_029,8405e77ed08235b2f6c3621ec0a8432e7ecb32baf5fcc086b182ec2316f65928,dedup-cluster-bedfef4695d9764d2eb3ab0f,test,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,procedure_garden_task
detector_pair__a8aafcf8372ae94cb25479b5__rankcloak,detector_pair__a8aafcf8372ae94cb25479b5,revision_v1_uuid_v4_029,972738df3383a8a272cfacdb64e778f4882b65dcf18d9adda494c7f7b1983c7d,dedup-cluster-bedfef4695d9764d2eb3ab0f,test,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,procedure_garden_task
detector_pair__a8ad2ce3b05da2c1a8fbd140__ordinary_control,detector_pair__a8ad2ce3b05da2c1a8fbd140,revision_v1_sha256_hex_028,13d3f325d6c08f363659dbb7df46a6a16cee2ddd7040a2804ef2b68d6525e918,dedup-cluster-897f9dc11f3bf925b4177e79,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_weekend_chat
detector_pair__a8ad2ce3b05da2c1a8fbd140__rankcloak,detector_pair__a8ad2ce3b05da2c1a8fbd140,revision_v1_sha256_hex_028,9bcaf5d0eb6e75251559170da1813b06d8f189cbae8b77c1944a4c48d60e6405,dedup-cluster-897f9dc11f3bf925b4177e79,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_weekend_chat
detector_pair__a8b5118eaee914475f4b01a7__ordinary_control,detector_pair__a8b5118eaee914475f4b01a7,revision_v1_nonce_96_bit_hex_008,0ac623b49f9545f97a0439da534f4a11ff3a1bcbc24e33b0f72c0cf4416ffd9d,dedup-cluster-264514c281dbf7eaf3db5a9b,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,casual_neighborhood_chat
detector_pair__a8b5118eaee914475f4b01a7__rankcloak,detector_pair__a8b5118eaee914475f4b01a7,revision_v1_nonce_96_bit_hex_008,6247d901f7b3b647539c6e54d464aaf44d9dff9b03a0956f8164fd3570a82f0e,dedup-cluster-264514c281dbf7eaf3db5a9b,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,casual_neighborhood_chat
detector_pair__a8b636b434db00d0c49fa7d0__ordinary_control,detector_pair__a8b636b434db00d0c49fa7d0,revision_v1_sha256_hex_022,0fd777bafbb88954bf83e185a7e23da7c4b0c7be29f0019b5ebb0c1a2d063764,dedup-cluster-cdb9e70828491d0b5a051258,train,0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,narrative_small_discovery
detector_pair__a8b636b434db00d0c49fa7d0__rankcloak,detector_pair__a8b636b434db00d0c49fa7d0,revision_v1_sha256_hex_022,fb120273250c7e8de80987c88db4d7bc1b9491511c132af698f7738362d80a1f,dedup-cluster-cdb9e70828491d0b5a051258,train,1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,narrative_small_discovery
detector_pair__a8bf52d139aeff50c5cf29d4__ordinary_control,detector_pair__a8bf52d139aeff50c5cf29d4,revision_v1_nonce_96_bit_hex_008,ab3331a5f3bbc2336d41b51b6d92eaa96dfdb40eaba3bf70300f781397623086,dedup-cluster-264514c281dbf7eaf3db5a9b,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,narrative_small_discovery
detector_pair__a8bf52d139aeff50c5cf29d4__rankcloak,detector_pair__a8bf52d139aeff50c5cf29d4,revision_v1_nonce_96_bit_hex_008,5926a7b0d454db307ef889b1701fc0df832ba30b40c7b85f7e77e247bd228292,dedup-cluster-264514c281dbf7eaf3db5a9b,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,narrative_small_discovery
detector_pair__a8c3d609666c50ea47859c2a__ordinary_control,detector_pair__a8c3d609666c50ea47859c2a,revision_v1_nonce_96_bit_hex_020,fe8e0fa66d4fd1d2971fb3249c36d4d0ff80db2171f76c3fb2f0a3115480e256,dedup-cluster-8ad9f56d5faadf75901921eb,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,narrative_learning_moment
detector_pair__a8c3d609666c50ea47859c2a__rankcloak,detector_pair__a8c3d609666c50ea47859c2a,revision_v1_nonce_96_bit_hex_020,54cae4925302febf401dccd5fc162f20c92903baa92f719b9badf9680f6700a9,dedup-cluster-8ad9f56d5faadf75901921eb,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,narrative_learning_moment
detector_pair__a8cda3f67784c486493e42f7__ordinary_control,detector_pair__a8cda3f67784c486493e42f7,revision_v1_aes256_gcm_base64_007,8a14d2283652ce1b54171ccca6b81558109f7c3c7822aa4ebf519a35ecb0061c,dedup-cluster-0f86d19fbad1d704affd1c2e,test,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,professional_schedule_note
detector_pair__a8cda3f67784c486493e42f7__rankcloak,detector_pair__a8cda3f67784c486493e42f7,revision_v1_aes256_gcm_base64_007,adbd6ea22d8460ce2d310effcc31eb874d24b8c3fb734d5560bbd24a6dada570,dedup-cluster-0f86d19fbad1d704affd1c2e,test,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,professional_schedule_note
detector_pair__a8cfa827c4ece2b254dd2b61__ordinary_control,detector_pair__a8cfa827c4ece2b254dd2b61,revision_v1_token_128_bit_hex_022,ab5183d20221f07028acfe57b78fbaee66e9b3b66a06f9fd5dbdee061644014a,dedup-cluster-b588499ee699b84cf02c0a82,train,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,forum_purchase_advice
detector_pair__a8cfa827c4ece2b254dd2b61__rankcloak,detector_pair__a8cfa827c4ece2b254dd2b61,revision_v1_token_128_bit_hex_022,dd7a059a11dbcfd98c41eb07a3a67e380ed189d6bda92a8a7d4e5a21a73ef542,dedup-cluster-b588499ee699b84cf02c0a82,train,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,forum_purchase_advice
detector_pair__a8e1e625e692f29e02ce21ad__ordinary_control,detector_pair__a8e1e625e692f29e02ce21ad,revision_v1_token_128_bit_hex_008,e1d45a22745de87414877f9e40c087a738aab0dc8695a980e1c26db8657c7850,dedup-cluster-4a2ba4b96048298d2a4a680c,test,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,explain_everyday_system
detector_pair__a8e1e625e692f29e02ce21ad__rankcloak,detector_pair__a8e1e625e692f29e02ce21ad,revision_v1_token_128_bit_hex_008,c3138329d86db2eb5b85631fad8a08dbccd70f1122e0ebf4d938efe7e9e5de49,dedup-cluster-4a2ba4b96048298d2a4a680c,test,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,explain_everyday_system
detector_pair__a8ed4ac73a94ee56055f2150__ordinary_control,detector_pair__a8ed4ac73a94ee56055f2150,revision_v1_hmac_sha256_hex_049,61fa8e9a6b3f8268241cf57273e887ed97f8381a4e408fd06cfe54965df0d993,dedup-cluster-c70e6a7b676327fe8dd62523,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,procedure_home_task
detector_pair__a8ed4ac73a94ee56055f2150__rankcloak,detector_pair__a8ed4ac73a94ee56055f2150,revision_v1_hmac_sha256_hex_049,b76a0da2e72d69d39413afb147243a091386cfcfdf5a5515fcebe6a145933f06,dedup-cluster-c70e6a7b676327fe8dd62523,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,procedure_home_task
detector_pair__a8f946c812c41c401dd30bc4__ordinary_control,detector_pair__a8f946c812c41c401dd30bc4,revision_v1_nonce_96_bit_hex_050,bc290254d7a519e0de129038d83cc9c27b5d35361839d7a8dc885585593de060,dedup-cluster-649f177e20db0a267e158906,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,explain_biological_process
detector_pair__a8f946c812c41c401dd30bc4__rankcloak,detector_pair__a8f946c812c41c401dd30bc4,revision_v1_nonce_96_bit_hex_050,18eedea572cbfd591174d140def56adbb9aa59f7b2733462cc7a397a0afb4952,dedup-cluster-649f177e20db0a267e158906,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,explain_biological_process
detector_pair__a8faa10b7579451742e8dad9__ordinary_control,detector_pair__a8faa10b7579451742e8dad9,revision_v1_nonce_96_bit_hex_048,742ea4f68c903c0812c9896385ad84c9b6b35b54559c6aa78b6eafdb0cd0f50f,dedup-cluster-860f29e67b6cb940e356f2ba,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,forum_purchase_advice
detector_pair__a8faa10b7579451742e8dad9__rankcloak,detector_pair__a8faa10b7579451742e8dad9,revision_v1_nonce_96_bit_hex_048,345b2a861940964c7d283700da358556bf0755db9f89d8f5e0c666fe883f58f3,dedup-cluster-860f29e67b6cb940e356f2ba,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,forum_purchase_advice
detector_pair__a8fede1fcb15a8d0ae36d276__ordinary_control,detector_pair__a8fede1fcb15a8d0ae36d276,revision_v1_sha256_hex_017,7b5e9293c19abc3657a7939a8b209aa55f9870ade4f1660bda35a8b5cc8efbc7,dedup-cluster-c3dca9a9298a213ff99b5c53,test,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,casual_weekend_chat
detector_pair__a8fede1fcb15a8d0ae36d276__rankcloak,detector_pair__a8fede1fcb15a8d0ae36d276,revision_v1_sha256_hex_017,8c67311ac1cfc22be96ee38acb54af53901eb3cedd7d3d14d28063efbb90fba7,dedup-cluster-c3dca9a9298a213ff99b5c53,test,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,casual_weekend_chat
detector_pair__a901c251d19f743fb697839a__ordinary_control,detector_pair__a901c251d19f743fb697839a,revision_v1_token_128_bit_hex_024,af5ba47cb355f3853ffe35985eef1f09b72c3fc441c078d2754a7b13e83d7c0c,dedup-cluster-691944dd6d54c8dd88e935be,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,narrative_learning_moment
detector_pair__a901c251d19f743fb697839a__rankcloak,detector_pair__a901c251d19f743fb697839a,revision_v1_token_128_bit_hex_024,68ef7f47449467d0e2dfeab306238438d3b1c7b8d76133580abdbc63df85e3b1,dedup-cluster-691944dd6d54c8dd88e935be,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,narrative_learning_moment
detector_pair__a9141b42efc589926b37d337__ordinary_control,detector_pair__a9141b42efc589926b37d337,revision_v1_uuid_v4_000,baeedbb3843cf63a8e17399c3e0e78fa273b7b6af4bbbec124b5a743c1e51668,dedup-cluster-809b97287e736b1184c31853,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,casual_weekend_chat
detector_pair__a9141b42efc589926b37d337__rankcloak,detector_pair__a9141b42efc589926b37d337,revision_v1_uuid_v4_000,1422a53b742950f6d7d8d142d1c72598cfdaba4e66171e374fde4cf82c66e2f1,dedup-cluster-809b97287e736b1184c31853,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,casual_weekend_chat
detector_pair__a92968c3c357a195f594ff59__ordinary_control,detector_pair__a92968c3c357a195f594ff59,revision_v1_hmac_sha256_hex_029,750bb0ccd46309a0d28ecaa615695de571f0e8aa5b3af831d06d9ea58a52a11d,dedup-cluster-140196bfa49032b4c4241f50,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,forum_purchase_advice
detector_pair__a92968c3c357a195f594ff59__rankcloak,detector_pair__a92968c3c357a195f594ff59,revision_v1_hmac_sha256_hex_029,86d94dff45322b18e5016de50ca7164d53559121e98e3958aec2a013e0454a79,dedup-cluster-140196bfa49032b4c4241f50,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,forum_purchase_advice
detector_pair__a93056335c88e176130da124__ordinary_control,detector_pair__a93056335c88e176130da124,revision_v1_uuid_v4_012,03d24e43298ef4c17c0276beaa80f222f3966bf7a73de99020613b238f577813,dedup-cluster-21fa4e155104085745014555,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system
detector_pair__a93056335c88e176130da124__rankcloak,detector_pair__a93056335c88e176130da124,revision_v1_uuid_v4_012,1894b07d9b3f7b8b883625994434f832c85739ae1b667ef51bf893756f47c085,dedup-cluster-21fa4e155104085745014555,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system
detector_pair__a930ffd569294421eefc0c35__ordinary_control,detector_pair__a930ffd569294421eefc0c35,revision_v1_token_128_bit_hex_025,bef46eca0a399cf186d0af1b5500d99baec876d4f45f5fe0c2d5541a6efe7ea8,dedup-cluster-52963627407681e7c4ece2c5,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,explain_biological_process
detector_pair__a930ffd569294421eefc0c35__rankcloak,detector_pair__a930ffd569294421eefc0c35,revision_v1_token_128_bit_hex_025,c1934c1519224c3cc4a94d97eff1825416d2b16c7adda7d4aa6f528ef715cf97,dedup-cluster-52963627407681e7c4ece2c5,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,explain_biological_process
detector_pair__a9329528dd95905371652cbd__ordinary_control,detector_pair__a9329528dd95905371652cbd,revision_v1_token_128_bit_hex_013,4419af0fd435f263feb2cb2f2616fa4f1598ee097988d48b9d3a01c405cfdcdf,dedup-cluster-77e64a1fb148be2642a948e8,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,casual_hobby_chat
detector_pair__a9329528dd95905371652cbd__rankcloak,detector_pair__a9329528dd95905371652cbd,revision_v1_token_128_bit_hex_013,b2bbb929a294437944a563d45a9c67dafc901ced4f2872e8368544ee6fc629bf,dedup-cluster-77e64a1fb148be2642a948e8,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,casual_hobby_chat
detector_pair__a93eb404a810e125560a6519__ordinary_control,detector_pair__a93eb404a810e125560a6519,revision_v1_ed25519_signature_base64_011,312b69b5fe070db834e6cb8a937217529cdcb2f0a973599aae3e9d25c14fe9ff,dedup-cluster-a66afc9b25c5890a041c104a,test,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,forum_purchase_advice
detector_pair__a93eb404a810e125560a6519__rankcloak,detector_pair__a93eb404a810e125560a6519,revision_v1_ed25519_signature_base64_011,11c5b71ba90c5fbdc39d51a5b2b6a58063ed77e3dfdeb7cb26151221649924e5,dedup-cluster-a66afc9b25c5890a041c104a,test,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,forum_purchase_advice
detector_pair__a96a47ca59a49e73ea32481c__ordinary_control,detector_pair__a96a47ca59a49e73ea32481c,revision_v1_chacha20_poly1305_base64_030,d54968782dda52bc3bf6ccbef0e9241e17e6cefa6aa5372e304c2eb562570a30,dedup-cluster-fe640e4eb081ce0c6e4eadf2,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,professional_project_update
detector_pair__a96a47ca59a49e73ea32481c__rankcloak,detector_pair__a96a47ca59a49e73ea32481c,revision_v1_chacha20_poly1305_base64_030,81a140551e0a4a892fbda4abbdc80d0a9ee67751851beab5e7329ee1adb5423f,dedup-cluster-fe640e4eb081ce0c6e4eadf2,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,professional_project_update
detector_pair__a96f9346917ce9f00362ed62__ordinary_control,detector_pair__a96f9346917ce9f00362ed62,revision_v1_aes256_gcm_base64_011,699e7d2ee9ce5e7574c0a766c483c2f4f5bb1ecb4038137997a9c154694d086e,dedup-cluster-ee105f3e72f2eb7cc3cab968,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,casual_neighborhood_chat
