row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__626e9612d97321d04f1fc3d6,detector_pair__829621785e66e12f512342ee,revision_v1_hmac_sha256_hex_035,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__626e9612d97321d04f1fc3d6,quantization_pair__72ac1c7a7e444ee4bcf8cd32,5257820b95efcae9b0d54a107f08d844c9b1ea3c488ddbc5a406bfb3d9dcd6ce,locked-dedup-cluster-0b53467e512d7aed40a8b7c5
quantization_generated__quantization_trial__62c403d31661c02d265cae98,detector_pair__9627d15eb5625ac97ebaeb36,revision_v1_sha256_hex_052,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,explain_weather_pattern,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__62c403d31661c02d265cae98,quantization_pair__6e51e120a4e4cd054b0519ab,1fb005ab7813de085e60ffc4f2fc0ced907548403e830710e8877d6541083685,locked-dedup-cluster-80d681973cacd2decbba4986
quantization_generated__quantization_trial__62eaab70a662c6fa1a06c0a5,detector_pair__9af36633d53eb170b788f5ba,revision_v1_sha256_hex_045,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__62eaab70a662c6fa1a06c0a5,quantization_pair__cfe8b8f7dd1587687a483eb3,de1f441b380921b4f359136189dff42d92cee659a09a5ab751a6fcb72ba3b988,locked-dedup-cluster-51612ff886a1985457334a6f
quantization_generated__quantization_trial__632eb640b116d6274416e2aa,detector_pair__19a641ccd4c0d8b2e5a25d5a,revision_v1_aes256_gcm_base64_034,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__632eb640b116d6274416e2aa,quantization_pair__aa448b5d8b18a8fa73525f2a,fe879a42ccead7b38f46b4446837b1da69fc3870810610235b2c57131020004f,locked-dedup-cluster-4a6717280abe6dffe389b392
quantization_generated__quantization_trial__6341c41d7f6b45a2f8e73594,detector_pair__fde02a565b33cee874c33b17,revision_v1_aes256_gcm_base64_040,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6341c41d7f6b45a2f8e73594,quantization_pair__e4a0f4c57e85f95a6eea781f,d9c9b166615b8c80deb887472c06ea174ff44685e5bac3b215116d96bb8abe0a,locked-dedup-cluster-7e1000ec149766aba547a02b
quantization_generated__quantization_trial__6362d524ac976e2fcab55e32,detector_pair__2f8a8b308996c26af29cf8df,revision_v1_hmac_sha256_hex_055,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6362d524ac976e2fcab55e32,quantization_pair__1b1607ac8f1bc8c2bd582dd3,4e7ad7ba20a46f396fbb1cf706c82e58ca13e826b68dd5076241b1f7a41fa758,locked-dedup-cluster-cb374f9ca23dfd168fe55742
quantization_generated__quantization_trial__6382b5db8fa8da030948c8ef,detector_pair__888adb0b94e76f504eb7b6d7,revision_v1_hmac_sha256_hex_041,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6382b5db8fa8da030948c8ef,quantization_pair__d8f2e9b83efd92e5900ecec6,ff839b351c1db521cab1cc9853e17746aaa8065076babbdef7f89d21f2d11cae,locked-dedup-cluster-c8f97f89526ce497f8474833
quantization_generated__quantization_trial__63ea8005112fd1d177099dbb,detector_pair__3bcbacc652b9f9765d7c1508,revision_v1_token_128_bit_hex_056,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__63ea8005112fd1d177099dbb,quantization_pair__a1f4fc405ad37919c6db1831,c321e2e120ff741a04f324c0858ed88a2d6c60197ac856321325e462284daa1f,locked-dedup-cluster-21724430ac9765521f1234e5
quantization_generated__quantization_trial__63f410703a0021adb8087823,detector_pair__5a1fd125b93d7db07ee2577d,revision_v1_ed25519_signature_base64_011,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__63f410703a0021adb8087823,quantization_pair__a8d0ffb221ad0924e6eca265,385617aab1f25a1cc69c01f4aeafcf69167eaa43740cc65596e07a1f462d2b64,locked-dedup-cluster-a66afc9b25c5890a041c104a
quantization_generated__quantization_trial__6419c1667451fce5302c7443,detector_pair__bb7a1e398dcfa1d9bf16722e,revision_v1_hmac_sha256_hex_051,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_everyday_system,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6419c1667451fce5302c7443,quantization_pair__03402b524bd0c2a4886e5fb8,2298d30bfcc37002d3e6d560b2bc7be508b4d6b0c6cea07b00523fa8de6d9d27,locked-dedup-cluster-df5a565df542d50b304df667
quantization_generated__quantization_trial__641ea4f4d99ac38df110dd8a,detector_pair__0ba13b023bb1c18e408059f0,revision_v1_token_128_bit_hex_010,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,forum_learning_answer,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__641ea4f4d99ac38df110dd8a,quantization_pair__06ff828cea849d2cd8ff14ae,0bbc7bfae9bb18744f3844fddcd4ad23b50b7b7f82a7b92d3a46f03acc5f2d48,locked-dedup-cluster-19dcf15b574892a0afa24b9b
quantization_generated__quantization_trial__6428748f238be01f71d5c910,detector_pair__fc101879fb3fba15ca86a19c,revision_v1_nonce_96_bit_hex_042,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6428748f238be01f71d5c910,quantization_pair__169e59f9a6688caa3ac5f6d0,564f742531e1b44c2d9f2dcb50be0ea05a9f41752d35c626185280956ee14085,locked-dedup-cluster-e4b26eefab93fb49f672ce05
quantization_generated__quantization_trial__642f66f1d7f2e4f70715874e,detector_pair__8daf9fb65bb4e260b7341df9,revision_v1_token_128_bit_hex_049,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,explain_weather_pattern,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__642f66f1d7f2e4f70715874e,quantization_pair__aa160d9c29303de9c64e14d9,0e46c6a708d1da43332318dc08934987dc56135235a0a74291148f22da39ed93,locked-dedup-cluster-25e8125b00cb0a0fe72d530a
quantization_generated__quantization_trial__6452219666fdc5e0ad636f51,detector_pair__891f1ea1924df04030026d30,revision_v1_sha256_hex_057,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,narrative_local_walk,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6452219666fdc5e0ad636f51,quantization_pair__32694e39ea86f5f07ba61fb2,74dc04f0b4c4cf7b97f7fb98766019da171930cf449745e806e8e5e3df4a023f,locked-dedup-cluster-d5b4f2b51dfabbdce0cd2fb8
quantization_generated__quantization_trial__64674062e12a9d6b2bb56a3f,detector_pair__3ddaf2010b1f1a0fa5536eae,revision_v1_hmac_sha256_hex_056,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__64674062e12a9d6b2bb56a3f,quantization_pair__b87ae1d0f049fa5eedcd6ea6,58208ff23e1e915dba2afc655213054fee34703fa73eaed49e5f4f96194b1da7,locked-dedup-cluster-d546e7e62abc86faac74f5d8
quantization_generated__quantization_trial__6471b2d3604328fe5f27a7b0,detector_pair__a96a47ca59a49e73ea32481c,revision_v1_chacha20_poly1305_base64_030,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6471b2d3604328fe5f27a7b0,quantization_pair__c57cb226ed113f207268e5fc,678c53cd01652a1d0b775017a736fd46874e4c0b413cd2ed021aa5fb02c987f9,locked-dedup-cluster-3f470f59335c4979213a122c
quantization_generated__quantization_trial__6487594ad1023d6da6b8e70c,detector_pair__ab06b51f86631153c60d9d8a,revision_v1_aes256_gcm_base64_049,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6487594ad1023d6da6b8e70c,quantization_pair__9ea711a9469bf01fb3048568,9a522ea203e3b5b6eb7d890c90b2fef59f4296a050f8e4c1537bee3eabf908e8,locked-dedup-cluster-f71f239b6ba6105b60b970fe
quantization_generated__quantization_trial__64c5569544dc6a1ced574fb4,detector_pair__40831a807b34fa795a04d8bd,revision_v1_ed25519_signature_base64_038,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__64c5569544dc6a1ced574fb4,quantization_pair__40b0764b40e7ce1c7f0a42a6,4c8f5be32d4ec2b846de7e10f8470da8cfb897a80979f3c0777aece909b271bd,locked-dedup-cluster-e4a3d80046c9b83a56f2cc60
quantization_generated__quantization_trial__64d23c0b5e8ccd84b638216b,detector_pair__97f8f831b0b40dbefc3b4457,revision_v1_hmac_sha256_hex_023,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__64d23c0b5e8ccd84b638216b,quantization_pair__abfc5ba871020278a8631ce6,5333a100754f3359f42cc15b05941bc290b441fec7dc8a34006ab7bb6d482892,locked-dedup-cluster-c791365cbb6a3ed856420c65
quantization_generated__quantization_trial__64e3698f5ad7806dc756faca,detector_pair__f2ca004405cf057ddd849af6,revision_v1_sha256_hex_005,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__64e3698f5ad7806dc756faca,quantization_pair__157a29d6fc3794af1a378957,2e84b4237a84962671a197e00f15fb0ad5290e42df152aea61b3d409f8b3ca0c,locked-dedup-cluster-9a0bd04c9a8c93220ac5f651
quantization_generated__quantization_trial__64f95fa51b904c4aaa1d9cef,detector_pair__c3179142c2f6e39fe0e63c5b,revision_v1_chacha20_poly1305_base64_019,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,forum_purchase_advice,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__64f95fa51b904c4aaa1d9cef,quantization_pair__6b361b44f01eecc2f5ff6f62,680f203bbb4191b23336c6344faec9a7af5b53503a830e613bc71bddcca5dbb4,locked-dedup-cluster-9f2700a571f51133cc69754b
quantization_generated__quantization_trial__65015410434fe290773f42b7,detector_pair__b2f78df8ba014169977e35be,revision_v1_chacha20_poly1305_base64_047,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,casual_neighborhood_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65015410434fe290773f42b7,quantization_pair__659b4c9ac2442d648a492e67,4bd8f917a1ad2bbea86f9cef5f72478e7338212623912684aeaf08ed3f651536,locked-dedup-cluster-6011fbb5ee1115e93ddfe3e1
quantization_generated__quantization_trial__65161fb5abe258dc1f88eb25,detector_pair__c89e6228b841a0ccf875ee3b,revision_v1_sha256_hex_021,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,narrative_local_walk,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65161fb5abe258dc1f88eb25,quantization_pair__bab21c87bbc5eb6bdd1aec21,56340604d958fc1dfd4986959af7fd4fc5c5c435793f03f730ef6b1b8a4541d2,locked-dedup-cluster-aee884c364b55f08a3981ff0
quantization_generated__quantization_trial__654759d5f056b3a616c98023,detector_pair__c929f032a226626451fed4ab,revision_v1_sha256_hex_040,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__654759d5f056b3a616c98023,quantization_pair__938894286602964510400013,032416fe522e62dd34e7340ac8fc2c3963876f60498d75f68e59766114044c5f,locked-dedup-cluster-6e873b678160da9a608f2b93
quantization_generated__quantization_trial__6569e0694a1c5eccc855ff9a,detector_pair__d698709c610a0f273a4a86ae,revision_v1_hmac_sha256_hex_029,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6569e0694a1c5eccc855ff9a,quantization_pair__4a198ed3a932fffd0187b676,899122d064efedadf12c08e798b4f872669805b1a4cab4a5548d518159907f1a,locked-dedup-cluster-140196bfa49032b4c4241f50
quantization_generated__quantization_trial__65711bcb19aec1e02c49543b,detector_pair__a56c0cd48a8fbc1fcf3441c9,revision_v1_aes256_gcm_base64_036,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65711bcb19aec1e02c49543b,quantization_pair__214c84d6cfcc98b6da717393,c11b93a54bacf7dee90b067adafa60580ce62d3ce9dd81cfa5dfb148b85719eb,locked-dedup-cluster-f63fdbc0a0898161cb79cb32
quantization_generated__quantization_trial__65c3ec8dc130c6a921beb2ea,detector_pair__fc101879fb3fba15ca86a19c,revision_v1_nonce_96_bit_hex_042,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65c3ec8dc130c6a921beb2ea,quantization_pair__901a4728317efc1e8a99208d,33d1e4f1bd9429f25b4d748f6c71b35b6b9f83d2d265cf310e1dc2c971f383d4,locked-dedup-cluster-e4b26eefab93fb49f672ce05
quantization_generated__quantization_trial__65d9d570e21ea5647134c938,detector_pair__6b1f75e9a945c75de9d99a85,revision_v1_uuid_v4_025,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65d9d570e21ea5647134c938,quantization_pair__8d85f8dea75e78e5e3e5946c,416347199753b704476c23979a20448d524ca8d2dedd6fbb5fdc5b6169b11944,locked-dedup-cluster-cd5aaecb05ff01717fe8ab2b
quantization_generated__quantization_trial__65f5c1b498a803f5c8991d33,detector_pair__53171ac0b91e27f5036701f8,revision_v1_chacha20_poly1305_base64_046,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,explain_biological_process,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__65f5c1b498a803f5c8991d33,quantization_pair__accac14777fd8a013a22ac78,36bc3fb7c01d3189cdc7d299d361553d9b738b045085d0b919148a507506c34d,locked-dedup-cluster-e1f89602cec0d549198e89c6
quantization_generated__quantization_trial__6605bd7b8f6ae94653bfa023,detector_pair__90e728bc6ce7f6f243f964f6,revision_v1_aes256_gcm_base64_022,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,narrative_small_discovery,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6605bd7b8f6ae94653bfa023,quantization_pair__49913b6ee55a8254742a6568,46fcb1b91bb12efd2e7321d1356e51e2cd005270089d0e01e2c331f54fe12cc4,locked-dedup-cluster-0a8f44c5367ba05788bb8a3a
quantization_generated__quantization_trial__6607bc311bf69bb698b5f654,detector_pair__47636cf2485527f96a5fcc06,revision_v1_chacha20_poly1305_base64_016,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,explain_weather_pattern,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6607bc311bf69bb698b5f654,quantization_pair__f2b5e678b07b86ddf7207de6,d6334e9ab81fbcc3ec872c1fe419007f27060e82b09745cd44610c111e4d8175,locked-dedup-cluster-c581ece2a3e5e2c3b74d6d5e
quantization_generated__quantization_trial__6671a85a9239b59f465b2953,detector_pair__bc8f6643cbec44bfab55cc5c,revision_v1_sha256_hex_017,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6671a85a9239b59f465b2953,quantization_pair__b3f26186659e20144e76dd78,9f34cd7ee033ebb52470aadebffef2fadc9af9d111be68cc27f4d0507176c0b1,locked-dedup-cluster-c3dca9a9298a213ff99b5c53
quantization_generated__quantization_trial__66d7d19dd197bc9cdbadf561,detector_pair__69db954a52f98e7933f15149,revision_v1_token_128_bit_hex_051,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,professional_project_update,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__66d7d19dd197bc9cdbadf561,quantization_pair__57bb9fab667dc2891af4202c,fed7e126869552e63d4d562c4fbaff8eecff1885e42005aa3b9af91bff2f6b9e,locked-dedup-cluster-cbe3e4480a185210cb46c014
quantization_generated__quantization_trial__66dd7846c136f6af65cbc6a8,detector_pair__ac304066ca369b61d7ecdeab,revision_v1_chacha20_poly1305_base64_037,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__66dd7846c136f6af65cbc6a8,quantization_pair__801d6616725cf3f283f2598d,e3000cb5ec00e9b3978d5db1d650c1c29a606abb770b12988d517d01d05415c5,locked-dedup-cluster-0a8b6ea76ea0423642f3bdd9
quantization_generated__quantization_trial__66fcacf5dd7a54e52cb90370,detector_pair__962b7f0db1c34ad30df5976b,revision_v1_hmac_sha256_hex_007,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__66fcacf5dd7a54e52cb90370,quantization_pair__8691b14a0a05275b6c158dac,46a23f5c1c1cad04d91e08ce36147be951d45d0c2ea4d1afaca1fb880886ed85,locked-dedup-cluster-b4868d042705cc3b15a3b091
quantization_generated__quantization_trial__67715def197accfe7cd14a90,detector_pair__bc8bed80234aa9ed6604ff95,revision_v1_sha256_hex_022,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,explain_everyday_system,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__67715def197accfe7cd14a90,quantization_pair__0b1e9da99f0b186e6fab704a,d44b8dfcbe1c60c5814bcbe0d01c4c6991baf9af64e8f48346a8f15e9da3ff53,locked-dedup-cluster-cdb9e70828491d0b5a051258
quantization_generated__quantization_trial__677fb538764b9abc4ade2e69,detector_pair__1ec616433974960182a78cb2,revision_v1_nonce_96_bit_hex_011,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__677fb538764b9abc4ade2e69,quantization_pair__ca59b5d459964dc13175ec0f,42d5af673d21b4486e81d7a88e57ba149b07ee7fbef59e9327d96e189c97d906,locked-dedup-cluster-0401b1baba09fb1c1437ea35
quantization_generated__quantization_trial__6789ffa3df6397ffa5f3f59c,detector_pair__60adc22bb9cf32aa8e0452a0,revision_v1_token_128_bit_hex_000,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,narrative_local_walk,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6789ffa3df6397ffa5f3f59c,quantization_pair__62641ce7a06a8ad0cce23abc,fa6689f4cd7dc5acf371e02f3339c9ea7be2b3ca151ecf5f0837e488a8a0d62e,locked-dedup-cluster-1fec331b70b9e26a7bddb25a
quantization_generated__quantization_trial__67af068f9e6942ff74d3b2f8,detector_pair__b41cbfe8539fd833df68dd1f,revision_v1_ed25519_signature_base64_003,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__67af068f9e6942ff74d3b2f8,quantization_pair__42ab2851b59039a3a81f57f0,4b64e365936bed52fe4d4ee1bbf600baf7ee5b397d487172e7dedf719a8044e3,locked-dedup-cluster-eb4a9e676533f32ebcf1a3d5
quantization_generated__quantization_trial__67f2d39e4ec49ac78e0dcabd,detector_pair__757814bef8ae953ab9ff2735,revision_v1_chacha20_poly1305_base64_027,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__67f2d39e4ec49ac78e0dcabd,quantization_pair__56846eb98249119c5aac2d88,accf47d9a72c354837ec4f9b567cec2ce8c5b09f7d284f1129229503aa559897,locked-dedup-cluster-86d638dbb2173052f0f13f3d
